schema=1
code_revision=3ea7884
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PredationVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=false
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=true
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=true
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=1.5
ReproductionNeedFraction=0.45
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,neutral_marker
slope-on,118,15440653245510827712,338,0,0.2999,7.0685,0.2765,0.4916,0.5069,0.4674,0.4985,0.4932,0.5206,0.4742,0.5329,0.5215,0.4682,0.4241,0.5022,0.4753
slope-on,120,5959166431857163055,361,0,0.6331,2.5067,0.5127,0.4890,0.5071,0.5422,0.5288,0.5256,0.5347,0.5172,0.5244,0.5311,0.4811,0.4723,0.4816,0.4931
slope-on,128,4456291964615605903,322,0,0.3701,13.4760,0.7672,0.4928,0.4796,0.5415,0.4752,0.5133,0.5059,0.5224,0.5218,0.4765,0.5185,0.5159,0.4703,0.5027
slope-on,135,13162591918714938806,46,0,0.7063,4.8404,0.3261,0.4854,0.5092,0.5226,0.4821,0.4963,0.4966,0.5250,0.4896,0.5450,0.6160,0.4678,0.4995,0.5089
slope-on,147,6106817830687612746,35,0,0.5724,11.5695,0.3294,0.4551,0.4909,0.5011,0.5358,0.4939,0.4691,0.4890,0.5562,0.4830,0.4552,0.4965,0.4795,0.4912
slope-on,148,12504425723279585655,21,0,0.6566,11.6014,0.3393,0.5111,0.5376,0.4623,0.4400,0.5061,0.4933,0.4121,0.5202,0.5328,0.4916,0.6128,0.5150,0.5476
slope-on,150,4463298224424629166,338,0,0.5873,5.5174,0.3805,0.4659,0.4986,0.5068,0.5133,0.4900,0.5019,0.4864,0.5204,0.4589,0.5062,0.5099,0.5016,0.5091
slope-on,152,14638505316794581892,318,0,0.6386,0.9930,0.2116,0.5229,0.5075,0.4938,0.4775,0.4802,0.4894,0.5090,0.5344,0.5016,0.4819,0.5119,0.5058,0.5145
slope-on,153,13814774642348327019,406,0,0.2788,0.6529,0.2038,0.5047,0.5042,0.4702,0.4871,0.4976,0.5277,0.4716,0.4972,0.5582,0.5066,0.4960,0.4978,0.4942
slope-on,167,1743766529213306215,252,0,0.5218,4.3843,0.3523,0.5122,0.4924,0.4796,0.4525,0.4945,0.4672,0.4983,0.5195,0.4986,0.4923,0.5321,0.4957,0.5355
slope-on,176,1759398169956484109,481,0,0.1615,9.1818,0.3292,0.5045,0.4877,0.4969,0.4941,0.4878,0.4523,0.4891,0.5092,0.5099,0.4592,0.5142,0.4964,0.5064
slope-on,187,4181066745034131562,88,0,0.7198,1.7998,0.2068,0.5775,0.4903,0.4845,0.4866,0.5376,0.5207,0.5104,0.5201,0.4231,0.3944,0.4895,0.5355,0.5295
slope-on,193,7925718054604797970,180,0,0.2153,11.8488,0.5302,0.4937,0.5539,0.4956,0.4873,0.5329,0.5193,0.5620,0.4725,0.5176,0.4451,0.4651,0.4668,0.5297
slope-on,221,446895954615832155,314,0,0.6185,7.1753,0.6077,0.5452,0.4948,0.4601,0.4808,0.5158,0.4987,0.5123,0.4944,0.4824,0.4807,0.4959,0.4565,0.5272
slope-on,228,698380083296762990,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,229,8235495696604326652,66,0,0.5706,19.2495,0.2929,0.5310,0.4740,0.4675,0.4837,0.3924,0.5283,0.4747,0.4650,0.5026,0.5322,0.5283,0.4182,0.5927
slope-on,238,10357780413657156990,39,0,0.7418,1.8573,0.3291,0.5339,0.4989,0.4263,0.5782,0.4804,0.5334,0.6165,0.4757,0.5035,0.5118,0.5288,0.5257,0.5641
slope-on,243,6067110423717369642,140,0,0.6266,18.5973,0.5931,0.4811,0.5131,0.5069,0.4983,0.5414,0.4625,0.4888,0.5104,0.4801,0.5102,0.4937,0.5077,0.5301
