arm,seed,mean_site_occupancy,trait_delta,dispersal_delta,final_population,highest_plant_generation,state_hash
temperature-tolerance,90,0.289549,-0.094938,0.072029,48,19,14860504083220178178
temperature-tolerance,91,0.345231,0.018195,0.099249,48,17,9683171285712950617
temperature-tolerance,92,0.351474,-0.035648,0.168593,48,18,9959332524895300661
temperature-tolerance,93,0.380166,0.011726,0.135604,48,16,2022851551478098200
temperature-tolerance,94,0.247431,-0.038826,-0.004562,48,16,10546291804650899177
temperature-tolerance,95,0.398293,0.000031,0.179668,48,15,12318061227761073445
temperature-tolerance,96,0.289846,0.000642,0.032059,48,17,6574574459224986946
temperature-tolerance,97,0.302339,0.033389,0.081500,48,15,14048214995513136435
temperature-tolerance,98,0.306716,-0.024177,0.091771,48,15,16170856443345127670
temperature-tolerance,99,0.282278,0.042847,0.063652,48,16,17766852256825584208
temperature-tolerance,100,0.319352,-0.023759,0.119471,48,18,7807089514313714143
temperature-tolerance,101,0.293525,-0.009611,0.057155,48,18,2414588025893355945
temperature-tolerance,102,0.301111,-0.022667,0.106771,48,16,930071371530527702
temperature-tolerance,103,0.345227,0.008829,0.128935,48,17,15278750453668695375
temperature-tolerance,104,0.311761,-0.021269,0.078440,48,16,14882911574429688584
temperature-tolerance,105,0.314865,0.018244,0.137200,48,17,17668782481202547674
temperature-tolerance,106,0.425265,-0.030792,0.175905,48,20,490152729577564610
temperature-tolerance,107,0.296249,0.003417,0.071622,48,14,1746634352196059822
temperature-tolerance,108,0.306607,-0.039672,0.156545,48,18,8463150827063851145
temperature-tolerance,109,0.320502,0.019200,0.051210,48,19,14553926017556864113
temperature-tolerance,110,0.358548,0.017095,0.155385,48,19,2683613374091458216
temperature-tolerance,111,0.349988,0.018384,0.119835,48,16,6287094288923840021
temperature-tolerance,112,0.281555,0.097800,0.107164,48,18,11715022267902630765
temperature-tolerance,113,0.317235,-0.026414,0.089092,48,13,8212657796551580391
temperature-tolerance,114,0.334874,0.012333,0.084072,48,18,17889505574142107824
temperature-tolerance,115,0.279507,0.046296,0.070157,48,16,522902558263128817
temperature-tolerance,116,0.312797,0.053070,0.087578,48,18,6160559499633238714
temperature-tolerance,117,0.339908,0.014183,0.122829,48,16,11408707001083145448
temperature-tolerance,118,0.397148,0.056062,0.192964,48,19,8055617880945683141
temperature-tolerance,119,0.287186,0.100448,0.094077,48,15,13990122422195373812
temperature-tolerance,120,0.326586,-0.072028,0.096540,48,15,9166300923787803254
temperature-tolerance,121,0.286048,0.180298,0.059532,48,19,5223378035954599859
temperature-tolerance,122,0.269618,-0.013361,0.083830,48,17,3747118879941382668
temperature-tolerance,123,0.318683,-0.051518,0.072910,48,15,7676049809796467053
temperature-tolerance,124,0.311337,-0.044161,0.090677,48,18,12849332664065003855
temperature-tolerance,125,0.298844,0.057212,0.083551,48,14,13367886451069917035
temperature-tolerance,126,0.357671,-0.007050,0.194152,48,21,11842555992803365049
temperature-tolerance,127,0.327300,-0.071157,0.197223,48,14,20939164296583018
temperature-tolerance,128,0.306663,0.012016,0.079116,48,15,593163195822401835
temperature-tolerance,129,0.383647,-0.038391,0.218138,48,19,13850476905580551284
temperature-tolerance,130,0.357179,0.030159,0.089515,48,15,11754611085218039240
temperature-tolerance,131,0.295330,-0.027016,0.128274,48,16,2467167324407408820
temperature-tolerance,132,0.319258,0.028259,0.096353,48,14,665168207198430376
temperature-tolerance,133,0.330421,-0.008461,0.122786,48,16,5630850679582760127
temperature-tolerance,134,0.307469,0.014720,0.046073,48,16,16329081641385125012
temperature-tolerance,135,0.271839,0.021245,0.042564,48,15,13493971621265574216
temperature-tolerance,136,0.293844,0.015600,0.109477,48,18,2342438512539827280
temperature-tolerance,137,0.293743,-0.006789,0.047499,48,15,16290696629272136192
temperature-tolerance,138,0.331152,0.006781,0.103152,48,15,16813263833709258826
temperature-tolerance,139,0.276840,-0.026025,0.092579,48,19,1048042329130047251
temperature-tolerance,140,0.325577,0.046440,0.137281,48,17,18287318473949059236
temperature-tolerance,141,0.298872,-0.010304,0.052264,48,17,3385691801907498947
temperature-tolerance,142,0.402966,0.012624,0.244216,48,21,4895432376148571133
temperature-tolerance,143,0.390151,-0.049187,0.160467,48,17,9912382896757584873
temperature-tolerance,144,0.324205,0.022524,0.059450,48,15,1464242106104850826
temperature-tolerance,145,0.349869,-0.064371,0.234499,48,19,12850400303430578327
temperature-tolerance,146,0.335792,-0.048961,0.143274,48,19,4242138688775497530
temperature-tolerance,147,0.299072,-0.025399,0.067337,48,15,16324347559614077318
temperature-tolerance,148,0.351783,-0.014088,0.103800,48,18,11484448484363360662
temperature-tolerance,149,0.310397,0.073177,0.196829,48,20,13600848803051229564
temperature-tolerance,150,0.412736,-0.000244,0.236608,48,20,4142291953818836432
temperature-tolerance,151,0.314550,0.028469,0.154095,48,20,7663176265013971174
temperature-tolerance,152,0.303627,-0.009059,0.066005,48,15,4017541622625487945
temperature-tolerance,153,0.421720,-0.001588,0.222184,48,18,16057459901199406253
temperature-tolerance,154,0.280715,0.030576,0.084638,48,14,10324327205032623154
temperature-tolerance,155,0.330863,-0.017536,0.125826,48,16,203439925860289442
temperature-tolerance,156,0.322769,-0.040300,0.108812,48,15,7114496558930306919
temperature-tolerance,157,0.287984,0.106806,0.046132,48,17,17623823147398061983
temperature-tolerance,158,0.314514,0.051473,0.136296,48,15,628210570491952527
temperature-tolerance,159,0.308733,0.082843,0.107493,48,19,10379750246292400894
temperature-tolerance,160,0.309831,-0.043459,0.094989,48,14,7804014589701780148
temperature-tolerance,161,0.312128,0.004717,0.092663,48,17,4487957465392327831
