schema=1
code_revision=0ef2e4e
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PhysiologyVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=false
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=false
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=5
ReproductionNeedFraction=0.7
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-off,107,14080353799791066262,10,0,0.7431,12.3633,0.7857,0.4585,0.3508,0.4368,0.4766,0.4246,0.6222,0.5803,0.4983,0.5215,0.4804,0.5403,0.4390,0.1094,0.0508,0.0451,0.0202,0.0446,0.0259,0.5797
slope-off,114,18053039076712491574,26,0,0.8202,22.6778,0.3699,0.5759,0.4508,0.5595,0.4220,0.5732,0.6404,0.7953,0.6161,0.5091,0.4409,0.5857,0.4590,0.0430,0.0392,0.0647,0.0597,0.0289,0.0227,0.5030
slope-off,118,9211892814216711669,181,0,0.7072,8.3318,0.2976,0.5449,0.4963,0.5742,0.4330,0.4672,0.5420,0.7834,0.9107,0.7502,0.5003,0.4567,0.4938,0.0336,0.0465,0.0364,0.0457,0.0591,0.0526,0.4859
slope-off,120,2290682879742384870,52,0,0.7688,0.7012,0.0528,0.5214,0.3371,0.5147,0.5991,0.4293,0.3803,0.4653,0.5488,0.7009,0.4528,0.4973,0.5155,0.0532,0.0195,0.0658,0.0552,0.0480,0.0401,0.6286
slope-off,128,15968889160420691152,30,0,0.7983,18.7149,0.8590,0.5411,0.5428,0.3801,0.4272,0.4024,0.5401,0.4499,0.7161,0.6240,0.4797,0.5600,0.5051,0.0326,0.0383,0.0285,0.0433,0.0440,0.0487,0.5112
slope-off,135,4234765779452665251,98,0,0.7969,4.9023,0.2616,0.5223,0.5015,0.5023,0.4961,0.3337,0.5286,0.5804,0.8142,0.7403,0.5011,0.4768,0.4920,0.0458,0.0667,0.0353,0.0291,0.0651,0.0440,0.4899
slope-off,147,3678149969828417581,22,0,0.7684,12.1058,0.2619,0.5146,0.5676,0.6076,0.6260,0.4775,0.3343,0.7811,0.8792,0.5857,0.5119,0.5375,0.5031,0.0735,0.0244,0.0349,0.0799,0.0519,0.0442,0.5090
slope-off,148,8110212333112467235,115,0,0.7922,11.0173,0.3385,0.5158,0.5451,0.5292,0.5669,0.4639,0.5824,0.5414,0.7062,0.6683,0.4486,0.4935,0.5443,0.0472,0.0406,0.0612,0.0334,0.0424,0.0600,0.5219
slope-off,150,17966670301326253740,69,0,0.7218,4.5780,0.4739,0.5713,0.6889,0.5523,0.4941,0.5088,0.4153,0.4978,0.7456,0.6856,0.4883,0.5326,0.4400,0.0343,0.0265,0.0676,0.0555,0.0550,0.0844,0.5009
slope-off,152,7432483377986125626,20,0,0.7361,0.5719,0.0838,0.6127,0.5868,0.4281,0.3841,0.6329,0.5766,0.3376,0.5259,0.8259,0.4606,0.5449,0.5210,0.0296,0.0216,0.0733,0.0626,0.0366,0.0641,0.5552
slope-off,153,15122466602260866061,343,0,0.7540,0.0339,0.0220,0.5374,0.6084,0.4683,0.5427,0.5570,0.5277,0.6825,0.7362,0.8322,0.4981,0.5072,0.4719,0.0524,0.0584,0.0692,0.0561,0.0355,0.0452,0.4799
slope-off,167,1912031550111073306,61,0,0.7734,5.2159,0.5088,0.4827,0.5421,0.5015,0.4481,0.4590,0.4922,0.7718,0.4461,0.8447,0.5003,0.5008,0.4888,0.0526,0.0731,0.0561,0.0717,0.0450,0.0504,0.5376
slope-off,176,2003549498619911892,322,0,0.7563,10.1998,0.2886,0.4931,0.4863,0.4331,0.4789,0.4530,0.5471,0.7296,0.7605,0.7732,0.4834,0.4822,0.4972,0.0552,0.0423,0.0370,0.0482,0.0510,0.0329,0.4935
slope-off,187,16379354191421103430,27,0,0.8048,2.2429,0.4450,0.4320,0.4645,0.4082,0.4801,0.4637,0.4517,0.5909,0.2906,0.7185,0.5093,0.5349,0.5192,0.0269,0.0436,0.0369,0.0250,0.0403,0.0496,0.5125
slope-off,193,13847202095926546626,68,0,0.8167,10.0340,0.7254,0.5849,0.5213,0.6385,0.4791,0.5391,0.5438,0.7470,0.6327,0.7318,0.4369,0.4777,0.5359,0.0374,0.0357,0.0504,0.0658,0.0455,0.0460,0.5293
slope-off,221,18225444344912474582,7,0,0.7238,0.0000,0.0000,0.5518,0.5806,0.7068,0.3347,0.3950,0.3851,0.2723,0.6184,0.8696,0.5101,0.5381,0.4787,0.0155,0.0025,0.0303,0.0072,0.0205,0.0495,0.4449
slope-off,228,5521233369582965167,103,0,0.7741,21.6263,0.4635,0.4378,0.4829,0.5601,0.4192,0.4919,0.5123,0.6170,0.8878,0.7520,0.4736,0.5188,0.5201,0.0424,0.0503,0.0327,0.0305,0.0634,0.0543,0.5014
slope-off,229,11683325814104680726,65,0,0.7776,16.3696,0.5476,0.4936,0.4962,0.3726,0.4958,0.4064,0.5634,0.6584,0.4728,0.6670,0.4897,0.5062,0.4532,0.0311,0.0354,0.0260,0.0718,0.0599,0.0282,0.4896
slope-off,238,7601265603883148988,71,0,0.7710,4.9359,0.2421,0.4950,0.4242,0.5268,0.6604,0.3454,0.6198,0.6281,0.7227,0.7952,0.4993,0.5203,0.4808,0.0392,0.0405,0.0599,0.0508,0.0434,0.0351,0.4659
slope-off,243,6897499602004698896,77,0,0.7482,19.6101,0.5165,0.5020,0.4688,0.6659,0.3694,0.5115,0.4364,0.4738,0.8686,0.6138,0.4869,0.4813,0.4712,0.0598,0.0377,0.0290,0.0315,0.0640,0.0449,0.5048
slope-on,42,1510444088028900700,52,0,0.8053,6.0131,0.7974,0.3765,0.5300,0.4611,0.3706,0.4132,0.5595,0.5684,0.5815,0.8243,0.4545,0.4487,0.4948,0.0470,0.0451,0.0459,0.0497,0.0441,0.0272,0.4578
slope-on,52,904041144145027068,147,0,0.7822,9.4805,0.4397,0.5428,0.5666,0.4499,0.4058,0.5324,0.5586,0.7511,0.3914,0.8667,0.5095,0.4951,0.4824,0.0442,0.0625,0.0365,0.0413,0.0343,0.0538,0.5020
slope-on,53,14406467238451486497,29,0,0.7851,12.6418,0.4640,0.3795,0.4686,0.4562,0.3943,0.4641,0.5625,0.6496,0.8501,0.8445,0.4894,0.4887,0.4538,0.0594,0.0499,0.0683,0.0506,0.0469,0.0454,0.5129
slope-on,55,13834776269592709588,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,58,3224826735502597677,231,0,0.7545,16.7046,0.4109,0.4897,0.4282,0.5161,0.4518,0.5331,0.5064,0.6521,0.7795,0.7871,0.5154,0.4995,0.4802,0.0304,0.0544,0.0434,0.0348,0.0458,0.0572,0.4783
slope-on,69,806563650055344520,142,0,0.7509,0.6343,0.1732,0.5362,0.5161,0.5637,0.4934,0.4843,0.4067,0.6111,0.7685,0.8641,0.5300,0.4945,0.4865,0.0361,0.0436,0.0368,0.0446,0.0499,0.0748,0.4721
slope-on,74,2407174053938218113,161,0,0.7641,5.4648,0.4231,0.4328,0.5031,0.4943,0.5106,0.4889,0.5455,0.6660,0.7664,0.8399,0.5072,0.5101,0.4394,0.0402,0.0368,0.0570,0.0539,0.0462,0.0244,0.5313
slope-on,80,18223397565939140487,65,0,0.7183,13.2771,0.8727,0.5518,0.5763,0.4860,0.5403,0.5068,0.4390,0.5754,0.7894,0.6600,0.5056,0.5009,0.5181,0.0231,0.0397,0.0483,0.0885,0.0281,0.0365,0.5501
slope-on,98,12647875820379132820,9,0,0.7809,0.6394,0.2257,0.5427,0.2679,0.6401,0.3957,0.8051,0.3935,0.6140,0.5075,0.5118,0.4382,0.4885,0.4834,0.0861,0.0485,0.1389,0.1008,0.0499,0.0279,0.5194
slope-on,101,6415178558037897749,105,0,0.7495,0.0582,0.0320,0.7476,0.5670,0.5796,0.6071,0.4329,0.5491,0.6773,0.7573,0.7176,0.5318,0.5987,0.6016,0.0495,0.0488,0.0613,0.0441,0.0500,0.0329,0.5090
slope-on,107,13252048784312973035,74,0,0.7839,17.4541,0.5450,0.4814,0.4889,0.5183,0.4115,0.4730,0.6785,0.5492,0.7976,0.7618,0.4419,0.5038,0.4639,0.1064,0.0641,0.0383,0.0606,0.0312,0.0509,0.5025
slope-on,114,7078403133425315989,47,0,0.7798,24.3772,0.3478,0.4526,0.5084,0.5929,0.4914,0.5765,0.5593,0.7674,0.5497,0.6365,0.5083,0.5273,0.4758,0.0285,0.0600,0.0382,0.0314,0.0273,0.0163,0.5538
slope-on,118,11065466223941487059,181,0,0.5070,7.2561,0.3082,0.5250,0.4995,0.7017,0.4145,0.5031,0.5628,0.6139,0.8841,0.7712,0.4971,0.4525,0.4828,0.0295,0.0602,0.0410,0.0435,0.0422,0.0548,0.4861
slope-on,120,14061638688849122983,40,0,0.7244,0.0000,0.0000,0.4214,0.4879,0.5431,0.5109,0.6718,0.5099,0.4261,0.4973,0.5798,0.4746,0.4774,0.4814,0.0863,0.0182,0.0385,0.0489,0.0568,0.0229,0.5481
slope-on,128,3780791362995904515,71,0,0.7620,16.9326,0.8904,0.5004,0.4105,0.3557,0.4655,0.4645,0.7719,0.4842,0.7544,0.7577,0.5376,0.5133,0.5264,0.0370,0.0327,0.0408,0.0463,0.0481,0.0479,0.5033
slope-on,135,15847233398688520604,135,0,0.7807,5.5913,0.2585,0.5634,0.4860,0.5036,0.5033,0.4122,0.4719,0.7936,0.6385,0.7126,0.4900,0.4559,0.4876,0.0382,0.0406,0.0308,0.0339,0.0483,0.0777,0.5001
slope-on,147,2869916993322710424,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,148,6471305231540527818,146,0,0.7905,11.2846,0.3671,0.5488,0.6105,0.4291,0.3682,0.5305,0.5383,0.6805,0.4821,0.7045,0.4718,0.5115,0.5079,0.0648,0.0332,0.0561,0.0375,0.0441,0.0749,0.5130
slope-on,150,8577075520398528073,147,0,0.7418,4.7258,0.4336,0.4110,0.4842,0.5910,0.4035,0.5412,0.3602,0.5452,0.8439,0.5991,0.4965,0.4975,0.4959,0.0387,0.0408,0.0786,0.0440,0.0480,0.0708,0.4901
slope-on,152,15084619204265345215,15,0,0.7373,0.4789,0.0620,0.6601,0.4575,0.5090,0.2357,0.5231,0.4653,0.4879,0.3895,0.6736,0.5150,0.5688,0.6052,0.0545,0.0338,0.0964,0.0544,0.0207,0.0206,0.4718
slope-on,153,7262551271125854316,374,0,0.6322,0.3528,0.1317,0.5445,0.5849,0.4375,0.5448,0.5802,0.5321,0.6785,0.8240,0.7902,0.5095,0.5055,0.4880,0.0616,0.0446,0.0613,0.0455,0.0333,0.0417,0.4815
slope-on,167,5071646874269523240,17,0,0.7872,5.3591,0.4012,0.4737,0.4334,0.3143,0.5587,0.4423,0.5575,0.7422,0.7186,0.5357,0.4734,0.4559,0.5258,0.0713,0.0867,0.0358,0.0507,0.0357,0.0783,0.4927
slope-on,176,13537607388732291540,141,0,0.7785,10.1073,0.2671,0.4354,0.4819,0.4434,0.5081,0.4213,0.5743,0.8102,0.8247,0.7065,0.4550,0.4881,0.5070,0.0450,0.0369,0.0367,0.0480,0.0485,0.0461,0.4787
slope-on,187,16483678980931947395,30,0,0.8211,0.3148,0.3031,0.4827,0.4680,0.4928,0.5117,0.4191,0.4480,0.5509,0.5490,0.6546,0.4274,0.4985,0.5835,0.0246,0.0784,0.0624,0.0335,0.0332,0.0369,0.4903
slope-on,193,18049244044960477862,143,0,0.7797,11.4164,0.5236,0.5222,0.5292,0.5654,0.4920,0.7179,0.4273,0.5959,0.6433,0.8831,0.4685,0.4370,0.4424,0.0280,0.0445,0.0391,0.0349,0.0540,0.0347,0.4945
slope-on,221,1240440152485345872,28,0,0.7892,1.3594,0.2231,0.5662,0.6244,0.5775,0.5039,0.4684,0.5290,0.4333,0.7007,0.7369,0.4958,0.4505,0.5112,0.0360,0.0433,0.0274,0.0333,0.0548,0.0259,0.5621
slope-on,228,2974684524448164306,77,0,0.8051,19.4919,0.4609,0.4509,0.4814,0.4742,0.4427,0.5428,0.6005,0.6670,0.8184,0.6458,0.4449,0.5381,0.5280,0.0548,0.0661,0.0331,0.0300,0.0327,0.0448,0.5237
slope-on,229,4433925805520357544,163,0,0.7253,16.8796,0.5443,0.5597,0.4427,0.5565,0.5538,0.4565,0.5507,0.8389,0.6424,0.8644,0.5372,0.5080,0.4639,0.0454,0.0444,0.0703,0.0557,0.0559,0.0312,0.5133
slope-on,238,1374113173368241604,63,0,0.7602,2.9233,0.3398,0.4478,0.4689,0.5194,0.5782,0.4082,0.5556,0.6314,0.6705,0.9154,0.5472,0.4730,0.5326,0.0263,0.0332,0.0559,0.1035,0.0804,0.0321,0.5219
slope-on,243,2597871859842706620,185,0,0.7223,22.7232,0.4411,0.4276,0.4431,0.6088,0.4517,0.5288,0.4868,0.6844,0.8933,0.8810,0.5047,0.5154,0.5012,0.0339,0.0498,0.0436,0.0512,0.0604,0.0466,0.5499
