terrain,arm,seed,hash,occupancy,population,extinct,frozen,plant_births,highest_plant_generation,growth_founder,growth_final,growth_delta,seedinvestment_founder,seedinvestment_final,seedinvestment_delta,waterefficiency_founder,waterefficiency_final,waterefficiency_delta,nutrition_founder,nutrition_final,nutrition_delta,defense_founder,defense_final,defense_delta,dispersal_founder,dispersal_final,dispersal_delta,moisturetolerance_founder,moisturetolerance_final,moisturetolerance_delta,temperaturetolerance_founder,temperaturetolerance_final,temperaturetolerance_delta,nutrientuptake_founder,nutrientuptake_final,nutrientuptake_delta,seedlingresilience_founder,seedlingresilience_final,seedlingresilience_delta,seedproductionrate_founder,seedproductionrate_final,seedproductionrate_delta
flat,contest-off,42,12053359465393051233,0.83333,0,1,0,206,17,0.4,0.52757,0.12757,0.44,0.61098,0.17098,0.48,0.5165,0.0365,0.52,0.58941,0.06941,0.56,0.67899,0.11899,0.6,0.7505,0.1505,0.56667,0.4305,-0.13617,0.53333,0.38981,-0.14352,0.5,0.46867,-0.03133,0.46667,0.47732,0.01065,0.43333,0.53408,0.10075
flat,contest-off,43,11030088060211945399,0.95833,0,1,0,217,16,0.4,0.4537,0.0537,0.44,0.60265,0.16265,0.48,0.48848,0.00848,0.52,0.47468,-0.04532,0.56,0.64618,0.08618,0.6,0.67719,0.07719,0.56667,0.61524,0.04858,0.53333,0.4093,-0.12404,0.5,0.45457,-0.04543,0.46667,0.48737,0.02071,0.43333,0.40953,-0.0238
flat,contest-off,44,17131100674003411126,0.875,12,0,0,212,15,0.4,0.52243,0.12243,0.44,0.48337,0.04337,0.48,0.48286,0.00286,0.52,0.54903,0.02903,0.56,0.68549,0.12549,0.6,0.6898,0.0898,0.56667,0.75738,0.19071,0.53333,0.64954,0.11621,0.5,0.33651,-0.16349,0.46667,0.30997,-0.1567,0.43333,0.30758,-0.12575
flat,contest-off,45,5287724658571095917,0.875,171,0,0,229,12,0.4,0.41006,0.01006,0.44,0.51595,0.07595,0.48,0.56647,0.08647,0.52,0.5361,0.0161,0.56,0.64544,0.08544,0.6,0.6531,0.0531,0.56667,0.41656,-0.15011,0.53333,0.46012,-0.07321,0.5,0.54566,0.04566,0.46667,0.50969,0.04302,0.43333,0.5666,0.13326
flat,contest-off,46,9579287808082475595,0.91667,108,0,0,237,16,0.4,0.55067,0.15067,0.44,0.40432,-0.03568,0.48,0.47927,-0.00073,0.52,0.55304,0.03304,0.56,0.58346,0.02346,0.6,0.68495,0.08495,0.56667,0.51873,-0.04794,0.53333,0.65989,0.12656,0.5,0.3101,-0.1899,0.46667,0.33761,-0.12906,0.43333,0.42487,-0.00846
flat,contest-off,47,6783848504871519006,0.79167,112,0,0,217,14,0.4,0.45463,0.05463,0.44,0.5082,0.0682,0.48,0.49969,0.01969,0.52,0.6108,0.0908,0.56,0.5204,-0.0396,0.6,0.62377,0.02377,0.56667,0.44591,-0.12076,0.53333,0.55044,0.01711,0.5,0.45703,-0.04297,0.46667,0.48231,0.01564,0.43333,0.3962,-0.03713
flat,contest-off,48,15944512077443212201,0.95833,125,0,0,240,16,0.4,0.40215,0.00215,0.44,0.56693,0.12693,0.48,0.63655,0.15655,0.52,0.61609,0.09609,0.56,0.66174,0.10174,0.6,0.86741,0.26741,0.56667,0.18684,-0.37982,0.53333,0.35734,-0.176,0.5,0.30691,-0.19309,0.46667,0.48052,0.01385,0.43333,0.40287,-0.03046
flat,contest-off,49,5160615371491760523,0.95833,0,1,0,222,15,0.4,0.58491,0.18491,0.44,0.51205,0.07205,0.48,0.51339,0.03339,0.52,0.68148,0.16148,0.56,0.63499,0.07499,0.6,0.68906,0.08906,0.56667,0.65276,0.08609,0.53333,0.38793,-0.14541,0.5,0.42184,-0.07816,0.46667,0.32489,-0.14177,0.43333,0.43446,0.00113
flat,contest-off,50,3424306321721810848,0.91667,56,0,0,209,13,0.4,0.46045,0.06045,0.44,0.54564,0.10564,0.48,0.53406,0.05406,0.52,0.51575,-0.00425,0.56,0.59624,0.03624,0.6,0.5616,-0.0384,0.56667,0.48464,-0.08203,0.53333,0.399,-0.13433,0.5,0.38096,-0.11904,0.46667,0.51883,0.05216,0.43333,0.60195,0.16861
flat,contest-off,51,11897238286249683488,0.91667,25,0,0,228,15,0.4,0.4393,0.0393,0.44,0.53257,0.09257,0.48,0.5935,0.1135,0.52,0.52569,0.00569,0.56,0.61803,0.05803,0.6,0.80081,0.20081,0.56667,0.72759,0.16092,0.53333,0.29131,-0.24202,0.5,0.46403,-0.03597,0.46667,0.36758,-0.09909,0.43333,0.47942,0.04608
flat,contest-off,52,13746278215593811699,0.79167,126,0,0,211,14,0.4,0.46026,0.06026,0.44,0.49785,0.05785,0.48,0.47931,-0.00069,0.52,0.57476,0.05476,0.56,0.56753,0.00753,0.6,0.5897,-0.0103,0.56667,0.43331,-0.13335,0.53333,0.42492,-0.10841,0.5,0.4277,-0.0723,0.46667,0.44041,-0.02626,0.43333,0.49822,0.06489
flat,contest-off,53,10431509528690358779,0.95833,0,1,0,229,20,0.4,0.47142,0.07142,0.44,0.55851,0.11851,0.48,0.61263,0.13263,0.52,0.52092,0.00092,0.56,0.63205,0.07205,0.6,0.78971,0.18971,0.56667,0.35002,-0.21665,0.53333,0.36264,-0.17069,0.5,0.44123,-0.05877,0.46667,0.42914,-0.03752,0.43333,0.46504,0.03171
flat,contest-off,54,6839782330245635407,0.91667,1,0,0,213,14,0.4,0.36406,-0.03594,0.44,0.41895,-0.02105,0.48,0.50523,0.02523,0.52,0.55612,0.03612,0.56,0.53233,-0.02767,0.6,0.60131,0.00131,0.56667,0.6746,0.10794,0.53333,0.67727,0.14393,0.5,0.43804,-0.06196,0.46667,0.47314,0.00647,0.43333,0.28806,-0.14528
flat,contest-off,55,9597631646697690033,0.875,21,0,0,207,15,0.4,0.48454,0.08454,0.44,0.54083,0.10083,0.48,0.44043,-0.03957,0.52,0.51996,-0.00004,0.56,0.64707,0.08707,0.6,0.68835,0.08835,0.56667,0.71888,0.15221,0.53333,0.51494,-0.01839,0.5,0.47085,-0.02915,0.46667,0.35647,-0.1102,0.43333,0.40219,-0.03114
flat,contest-off,56,1703492750927876603,0.875,91,0,0,205,14,0.4,0.50647,0.10647,0.44,0.52501,0.08501,0.48,0.62369,0.14369,0.52,0.51337,-0.00663,0.56,0.59387,0.03387,0.6,0.65312,0.05312,0.56667,0.51392,-0.05275,0.53333,0.4357,-0.09763,0.5,0.37906,-0.12094,0.46667,0.47029,0.00363,0.43333,0.45925,0.02591
flat,contest-off,57,14917667014382846312,0.91667,0,1,0,227,12,0.4,0.37629,-0.02371,0.44,0.47453,0.03453,0.48,0.54676,0.06676,0.52,0.56267,0.04267,0.56,0.51978,-0.04022,0.6,0.7131,0.1131,0.56667,0.62329,0.05662,0.53333,0.59185,0.05851,0.5,0.27373,-0.22627,0.46667,0.33079,-0.13588,0.43333,0.35564,-0.07769
flat,contest-off,58,1199369846884813413,0.79167,164,0,0,220,13,0.4,0.44566,0.04566,0.44,0.62539,0.18539,0.48,0.53393,0.05393,0.52,0.61496,0.09496,0.56,0.68765,0.12765,0.6,0.68091,0.08091,0.56667,0.42186,-0.14481,0.53333,0.33817,-0.19516,0.5,0.39147,-0.10853,0.46667,0.3665,-0.10017,0.43333,0.50012,0.06679
flat,contest-off,59,9795407248007043606,0.95833,105,0,0,215,15,0.4,0.38197,-0.01803,0.44,0.50502,0.06502,0.48,0.55225,0.07225,0.52,0.57301,0.05301,0.56,0.59407,0.03407,0.6,0.65863,0.05863,0.56667,0.65181,0.08515,0.53333,0.52279,-0.01055,0.5,0.34024,-0.15976,0.46667,0.41081,-0.05586,0.43333,0.46245,0.02911
flat,contest-off,60,15048509915121485688,0.45833,173,0,0,196,12,0.4,0.42986,0.02986,0.44,0.5567,0.1167,0.48,0.55776,0.07776,0.52,0.65634,0.13634,0.56,0.52772,-0.03228,0.6,0.67504,0.07504,0.56667,0.43279,-0.13388,0.53333,0.45666,-0.07667,0.5,0.53589,0.03589,0.46667,0.53895,0.07228,0.43333,0.41682,-0.01651
flat,contest-off,61,546819353318655939,0.91667,26,0,0,213,14,0.4,0.45769,0.05769,0.44,0.603,0.163,0.48,0.59263,0.11263,0.52,0.51719,-0.00281,0.56,0.60162,0.04162,0.6,0.7188,0.1188,0.56667,0.39405,-0.17261,0.53333,0.35992,-0.17341,0.5,0.41835,-0.08165,0.46667,0.41776,-0.04891,0.43333,0.28749,-0.14584
flat,contest-off,62,4215258364261055819,0.875,0,1,0,224,12,0.4,0.39933,-0.00067,0.44,0.43614,-0.00386,0.48,0.53126,0.05126,0.52,0.49888,-0.02112,0.56,0.5584,-0.0016,0.6,0.67668,0.07668,0.56667,0.55901,-0.00765,0.53333,0.42313,-0.1102,0.5,0.49908,-0.00092,0.46667,0.47738,0.01071,0.43333,0.37617,-0.05716
flat,contest-off,63,17564568621001255427,0.91667,97,0,0,208,13,0.4,0.35446,-0.04554,0.44,0.41349,-0.02651,0.48,0.47068,-0.00932,0.52,0.5059,-0.0141,0.56,0.50338,-0.05662,0.6,0.58449,-0.01551,0.56667,0.6063,0.03963,0.53333,0.71146,0.17812,0.5,0.60966,0.10966,0.46667,0.5202,0.05353,0.43333,0.36903,-0.0643
flat,contest-off,64,17798193629575012881,0.83333,111,0,0,230,16,0.4,0.54556,0.14556,0.44,0.53902,0.09902,0.48,0.43946,-0.04054,0.52,0.4727,-0.0473,0.56,0.54618,-0.01382,0.6,0.76898,0.16898,0.56667,0.4301,-0.13656,0.53333,0.40293,-0.1304,0.5,0.39846,-0.10154,0.46667,0.40897,-0.0577,0.43333,0.41984,-0.01349
flat,contest-off,65,16764425862392907720,1,12,0,0,222,14,0.4,0.57783,0.17783,0.44,0.52264,0.08264,0.48,0.53177,0.05177,0.52,0.52541,0.00541,0.56,0.74694,0.18694,0.6,0.77509,0.17509,0.56667,0.38371,-0.18295,0.53333,0.3811,-0.15223,0.5,0.4609,-0.0391,0.46667,0.572,0.10533,0.43333,0.38045,-0.05288
flat,contest-off,66,12027089286806876531,0.875,167,0,0,228,12,0.4,0.37394,-0.02606,0.44,0.48774,0.04774,0.48,0.50745,0.02745,0.52,0.54397,0.02397,0.56,0.58435,0.02435,0.6,0.72258,0.12258,0.56667,0.4747,-0.09197,0.53333,0.37609,-0.15724,0.5,0.46437,-0.03563,0.46667,0.34235,-0.12432,0.43333,0.45348,0.02014
flat,contest-off,67,772667509101786683,0.875,154,0,0,245,13,0.4,0.4145,0.0145,0.44,0.43445,-0.00555,0.48,0.49787,0.01787,0.52,0.53816,0.01816,0.56,0.53899,-0.02101,0.6,0.62192,0.02192,0.56667,0.63535,0.06869,0.53333,0.68587,0.15253,0.5,0.49685,-0.00315,0.46667,0.37574,-0.09093,0.43333,0.40722,-0.02612
flat,contest-off,68,5654144789117992660,0.83333,17,0,0,215,12,0.4,0.39599,-0.00401,0.44,0.32502,-0.11498,0.48,0.32578,-0.15422,0.52,0.4515,-0.0685,0.56,0.50647,-0.05353,0.6,0.61311,0.01311,0.56667,0.56028,-0.00638,0.53333,0.67909,0.14576,0.5,0.65995,0.15995,0.46667,0.52803,0.06136,0.43333,0.38499,-0.04835
flat,contest-off,69,5611521336119832974,0.95833,11,0,0,228,13,0.4,0.29603,-0.10397,0.44,0.47153,0.03153,0.48,0.54017,0.06017,0.52,0.37586,-0.14414,0.56,0.51104,-0.04896,0.6,0.79721,0.19721,0.56667,0.61352,0.04685,0.53333,0.68123,0.1479,0.5,0.66549,0.16549,0.46667,0.69623,0.22956,0.43333,0.31858,-0.11475
flat,contest-off,70,1544958506434846553,0.79167,118,0,0,225,12,0.4,0.40312,0.00312,0.44,0.40659,-0.03341,0.48,0.49511,0.01511,0.52,0.47918,-0.04082,0.56,0.56711,0.00711,0.6,0.57894,-0.02106,0.56667,0.68018,0.11352,0.53333,0.50173,-0.0316,0.5,0.54798,0.04798,0.46667,0.50813,0.04147,0.43333,0.37154,-0.06179
flat,contest-off,71,12720359013025328610,0.95833,0,1,0,220,14,0.4,0.46118,0.06118,0.44,0.56416,0.12416,0.48,0.50442,0.02442,0.52,0.56107,0.04107,0.56,0.60518,0.04518,0.6,0.80562,0.20562,0.56667,0.28868,-0.27798,0.53333,0.42745,-0.10588,0.5,0.31769,-0.18231,0.46667,0.34981,-0.11686,0.43333,0.47036,0.03703
flat,contest-off,72,14959703275177896611,1,20,0,0,231,16,0.4,0.42664,0.02664,0.44,0.49015,0.05015,0.48,0.42655,-0.05345,0.52,0.55957,0.03957,0.56,0.59111,0.03111,0.6,0.76804,0.16804,0.56667,0.59577,0.0291,0.53333,0.36627,-0.16707,0.5,0.48436,-0.01564,0.46667,0.54526,0.07859,0.43333,0.41684,-0.0165
flat,contest-off,73,10473675498635352508,0.08333,8,0,0,192,9,0.4,0.33901,-0.06099,0.44,0.48056,0.04056,0.48,0.49232,0.01232,0.52,0.52204,0.00204,0.56,0.57314,0.01314,0.6,0.5923,-0.0077,0.56667,0.52761,-0.03905,0.53333,0.46789,-0.06545,0.5,0.56419,0.06419,0.46667,0.66635,0.19969,0.43333,0.46467,0.03133
flat,contest-off,74,12484098874795208519,0.66667,142,0,0,222,13,0.4,0.46386,0.06386,0.44,0.47137,0.03137,0.48,0.50399,0.02399,0.52,0.5373,0.0173,0.56,0.6361,0.0761,0.6,0.65276,0.05276,0.56667,0.50747,-0.0592,0.53333,0.47218,-0.06115,0.5,0.54296,0.04296,0.46667,0.44767,-0.019,0.43333,0.45212,0.01879
flat,contest-off,75,8824327023840132806,0.95833,11,0,0,244,19,0.4,0.73826,0.33826,0.44,0.62169,0.18169,0.48,0.59377,0.11377,0.52,0.56857,0.04857,0.56,0.54333,-0.01667,0.6,0.72749,0.12749,0.56667,0.39223,-0.17443,0.53333,0.50401,-0.02932,0.5,0.31592,-0.18408,0.46667,0.36404,-0.10263,0.43333,0.44151,0.00817
flat,contest-off,76,1263895435547874711,0.91667,46,0,0,216,13,0.4,0.41913,0.01913,0.44,0.53075,0.09075,0.48,0.49666,0.01666,0.52,0.5219,0.0019,0.56,0.60067,0.04067,0.6,0.63302,0.03302,0.56667,0.54962,-0.01704,0.53333,0.38709,-0.14624,0.5,0.48571,-0.01429,0.46667,0.49627,0.0296,0.43333,0.43065,-0.00268
flat,contest-off,77,6591426525873431073,0.95833,5,0,0,207,12,0.4,0.43502,0.03502,0.44,0.48114,0.04114,0.48,0.51596,0.03596,0.52,0.50104,-0.01896,0.56,0.60979,0.04979,0.6,0.58871,-0.01129,0.56667,0.39696,-0.16971,0.53333,0.43685,-0.09648,0.5,0.51141,0.01141,0.46667,0.53458,0.06792,0.43333,0.37479,-0.05855
flat,contest-off,78,7013436616076585229,0.91667,80,0,0,218,15,0.4,0.37032,-0.02968,0.44,0.41786,-0.02214,0.48,0.45303,-0.02697,0.52,0.50294,-0.01706,0.56,0.61651,0.05651,0.6,0.59991,-0.00009,0.56667,0.54674,-0.01993,0.53333,0.66122,0.12788,0.5,0.64982,0.14982,0.46667,0.50295,0.03628,0.43333,0.33344,-0.09989
flat,contest-off,79,220117576637672422,1,81,0,0,241,13,0.4,0.51847,0.11847,0.44,0.52874,0.08874,0.48,0.52263,0.04263,0.52,0.57681,0.05681,0.56,0.66872,0.10872,0.6,0.73002,0.13002,0.56667,0.37677,-0.1899,0.53333,0.39163,-0.14171,0.5,0.45434,-0.04566,0.46667,0.44789,-0.01877,0.43333,0.48166,0.04832
flat,contest-off,80,12790579146371538851,0.79167,105,0,0,224,13,0.4,0.45966,0.05966,0.44,0.51153,0.07153,0.48,0.64804,0.16804,0.52,0.58688,0.06688,0.56,0.56464,0.00464,0.6,0.6539,0.0539,0.56667,0.40662,-0.16005,0.53333,0.51833,-0.01501,0.5,0.41636,-0.08364,0.46667,0.33795,-0.12872,0.43333,0.43365,0.00032
flat,contest-off,81,14342262382403156467,0.95833,22,0,0,225,13,0.4,0.44011,0.04011,0.44,0.51886,0.07886,0.48,0.58581,0.10581,0.52,0.46853,-0.05147,0.56,0.60744,0.04744,0.6,0.71158,0.11158,0.56667,0.547,-0.01967,0.53333,0.33833,-0.19501,0.5,0.40032,-0.09968,0.46667,0.36864,-0.09802,0.43333,0.42696,-0.00638
flat,contest-off,82,3689446059210619830,1,0,1,0,206,14,0.4,0.43398,0.03398,0.44,0.36936,-0.07064,0.48,0.50627,0.02627,0.52,0.46478,-0.05522,0.56,0.59999,0.03999,0.6,0.63234,0.03234,0.56667,0.56654,-0.00013,0.53333,0.7127,0.17936,0.5,0.44157,-0.05843,0.46667,0.44362,-0.02305,0.43333,0.40581,-0.02752
flat,contest-off,83,11978975274992232818,0.75,195,0,0,223,13,0.4,0.41417,0.01417,0.44,0.42066,-0.01934,0.48,0.44262,-0.03738,0.52,0.51897,-0.00103,0.56,0.58792,0.02792,0.6,0.63578,0.03578,0.56667,0.60376,0.03709,0.53333,0.48802,-0.04532,0.5,0.50383,0.00383,0.46667,0.57952,0.11285,0.43333,0.41767,-0.01566
flat,contest-off,84,2032450145860129329,0.95833,115,0,0,219,14,0.4,0.45276,0.05276,0.44,0.56682,0.12682,0.48,0.58745,0.10745,0.52,0.4225,-0.0975,0.56,0.68388,0.12388,0.6,0.70139,0.10139,0.56667,0.37733,-0.18934,0.53333,0.37823,-0.15511,0.5,0.49724,-0.00276,0.46667,0.36227,-0.1044,0.43333,0.45296,0.01962
flat,contest-off,85,17498557159082835545,0.875,31,0,0,219,14,0.4,0.48033,0.08033,0.44,0.51441,0.07441,0.48,0.54074,0.06074,0.52,0.55067,0.03067,0.56,0.61056,0.05056,0.6,0.72859,0.12859,0.56667,0.33278,-0.23389,0.53333,0.39139,-0.14194,0.5,0.48348,-0.01652,0.46667,0.47315,0.00648,0.43333,0.40149,-0.03185
flat,contest-off,86,870227090615133706,0.95833,49,0,0,190,14,0.4,0.42356,0.02356,0.44,0.45354,0.01354,0.48,0.41415,-0.06585,0.52,0.43892,-0.08108,0.56,0.51858,-0.04142,0.6,0.52653,-0.07347,0.56667,0.58254,0.01587,0.53333,0.62011,0.08678,0.5,0.55845,0.05845,0.46667,0.59885,0.13218,0.43333,0.34373,-0.0896
flat,contest-off,87,9990655978829972491,0.83333,69,0,0,211,13,0.4,0.44547,0.04547,0.44,0.39019,-0.04981,0.48,0.49736,0.01736,0.52,0.44729,-0.07271,0.56,0.54558,-0.01442,0.6,0.58103,-0.01897,0.56667,0.66159,0.09493,0.53333,0.55309,0.01976,0.5,0.39617,-0.10383,0.46667,0.41664,-0.05002,0.43333,0.39206,-0.04127
flat,contest-off,88,3659207955130303177,0.875,83,0,0,238,13,0.4,0.48105,0.08105,0.44,0.52496,0.08496,0.48,0.4673,-0.0127,0.52,0.57318,0.05318,0.56,0.6127,0.0527,0.6,0.67486,0.07486,0.56667,0.57289,0.00622,0.53333,0.4624,-0.07093,0.5,0.57638,0.07638,0.46667,0.33664,-0.13003,0.43333,0.44036,0.00703
flat,contest-off,89,3158266592471914293,0.91667,76,0,0,225,15,0.4,0.54746,0.14746,0.44,0.61653,0.17653,0.48,0.54205,0.06205,0.52,0.68277,0.16277,0.56,0.70419,0.14419,0.6,0.67209,0.07209,0.56667,0.48468,-0.08199,0.53333,0.26364,-0.2697,0.5,0.4217,-0.0783,0.46667,0.31583,-0.15083,0.43333,0.4679,0.03456
flat,contest-off,90,15245885290367773679,0.83333,76,0,0,226,13,0.4,0.47736,0.07736,0.44,0.60731,0.16731,0.48,0.53365,0.05365,0.52,0.528,0.008,0.56,0.6601,0.1001,0.6,0.72426,0.12426,0.56667,0.38493,-0.18174,0.53333,0.28771,-0.24562,0.5,0.46847,-0.03153,0.46667,0.40324,-0.06342,0.43333,0.35803,-0.0753
flat,contest-off,91,10318478251275410062,0.91667,8,0,0,225,18,0.4,0.47086,0.07086,0.44,0.54849,0.10849,0.48,0.53626,0.05626,0.52,0.55847,0.03847,0.56,0.6395,0.0795,0.6,0.78696,0.18696,0.56667,0.32926,-0.2374,0.53333,0.36731,-0.16602,0.5,0.43256,-0.06744,0.46667,0.4439,-0.02277,0.43333,0.39328,-0.04005
flat,contest-off,92,9346276500340305894,0.79167,95,0,0,226,13,0.4,0.43891,0.03891,0.44,0.46423,0.02423,0.48,0.56645,0.08645,0.52,0.58967,0.06967,0.56,0.50208,-0.05792,0.6,0.61182,0.01182,0.56667,0.56601,-0.00066,0.53333,0.58511,0.05178,0.5,0.52109,0.02109,0.46667,0.34621,-0.12045,0.43333,0.42068,-0.01265
flat,contest-off,93,4943217191353479485,0.95833,22,0,0,213,16,0.4,0.39505,-0.00495,0.44,0.66052,0.22052,0.48,0.47598,-0.00402,0.52,0.52595,0.00595,0.56,0.58867,0.02867,0.6,0.72185,0.12185,0.56667,0.32879,-0.23788,0.53333,0.49482,-0.03852,0.5,0.50918,0.00918,0.46667,0.56648,0.09982,0.43333,0.44591,0.01257
flat,contest-off,94,5551427481479854402,0.875,77,0,0,212,13,0.4,0.36798,-0.03202,0.44,0.54707,0.10707,0.48,0.46866,-0.01134,0.52,0.46453,-0.05547,0.56,0.72781,0.16781,0.6,0.64515,0.04515,0.56667,0.68418,0.11751,0.53333,0.46457,-0.06876,0.5,0.35323,-0.14677,0.46667,0.29809,-0.16858,0.43333,0.34194,-0.09139
flat,contest-off,95,12225494934322817960,0.875,84,0,0,224,12,0.4,0.42886,0.02886,0.44,0.48735,0.04735,0.48,0.56188,0.08188,0.52,0.58414,0.06414,0.56,0.56868,0.00868,0.6,0.67768,0.07768,0.56667,0.49205,-0.07462,0.53333,0.42825,-0.10509,0.5,0.57226,0.07226,0.46667,0.4157,-0.05097,0.43333,0.42951,-0.00383
flat,contest-off,96,174918806579564221,1,19,0,0,203,13,0.4,0.46459,0.06459,0.44,0.4624,0.0224,0.48,0.42575,-0.05425,0.52,0.51565,-0.00435,0.56,0.58379,0.02379,0.6,0.62404,0.02404,0.56667,0.62772,0.06106,0.53333,0.61601,0.08268,0.5,0.35165,-0.14835,0.46667,0.39293,-0.07374,0.43333,0.54317,0.10984
flat,contest-off,97,7664094196994551657,0.83333,143,0,0,234,12,0.4,0.48799,0.08799,0.44,0.53886,0.09886,0.48,0.48012,0.00012,0.52,0.58224,0.06224,0.56,0.63425,0.07425,0.6,0.72599,0.12599,0.56667,0.31416,-0.2525,0.53333,0.33062,-0.20271,0.5,0.46898,-0.03102,0.46667,0.46932,0.00265,0.43333,0.49457,0.06124
flat,contest-off,98,6976856093627077365,0.875,72,0,0,219,13,0.4,0.4878,0.0878,0.44,0.56015,0.12015,0.48,0.49589,0.01589,0.52,0.5422,0.0222,0.56,0.53048,-0.02952,0.6,0.61703,0.01703,0.56667,0.51878,-0.04789,0.53333,0.52239,-0.01094,0.5,0.42244,-0.07756,0.46667,0.53282,0.06615,0.43333,0.39458,-0.03876
flat,contest-off,99,11969942730000130202,0.95833,9,0,0,215,15,0.4,0.48994,0.08994,0.44,0.6059,0.1659,0.48,0.50211,0.02211,0.52,0.60602,0.08602,0.56,0.52831,-0.03169,0.6,0.58511,-0.01489,0.56667,0.43738,-0.12929,0.53333,0.57735,0.04401,0.5,0.51846,0.01846,0.46667,0.35001,-0.11666,0.43333,0.3864,-0.04694
flat,contest-off,100,11558380137068748319,0.875,122,0,0,219,13,0.4,0.35198,-0.04802,0.44,0.38196,-0.05804,0.48,0.51846,0.03846,0.52,0.44096,-0.07904,0.56,0.6526,0.0926,0.6,0.59679,-0.00321,0.56667,0.57678,0.01012,0.53333,0.42553,-0.1078,0.5,0.51593,0.01593,0.46667,0.51775,0.05108,0.43333,0.48183,0.0485
flat,contest-off,101,918878722209593780,0.75,121,0,0,236,14,0.4,0.57133,0.17133,0.44,0.51209,0.07209,0.48,0.62591,0.14591,0.52,0.57664,0.05664,0.56,0.5659,0.0059,0.6,0.72823,0.12823,0.56667,0.56935,0.00269,0.53333,0.38952,-0.14381,0.5,0.28625,-0.21375,0.46667,0.46038,-0.00629,0.43333,0.35911,-0.07422
flat,contest-on,42,5155284312143806154,0.95833,0,1,0,210,14,0.4,0.48133,0.08133,0.44,0.52425,0.08425,0.48,0.48503,0.00503,0.52,0.52233,0.00233,0.56,0.63555,0.07555,0.6,0.82358,0.22358,0.56667,0.31042,-0.25624,0.53333,0.40546,-0.12788,0.5,0.44391,-0.05609,0.46667,0.4393,-0.02736,0.43333,0.5563,0.12296
flat,contest-on,43,10496610761590397197,0.83333,14,0,0,194,15,0.4,0.42487,0.02487,0.44,0.61502,0.17502,0.48,0.51811,0.03811,0.52,0.55044,0.03044,0.56,0.60331,0.04331,0.6,0.63566,0.03566,0.56667,0.60351,0.03684,0.53333,0.50057,-0.03276,0.5,0.49916,-0.00084,0.46667,0.60614,0.13947,0.43333,0.35227,-0.08106
flat,contest-on,44,1202337472180503346,0.91667,0,1,0,192,12,0.4,0.37482,-0.02518,0.44,0.46963,0.02963,0.48,0.42825,-0.05175,0.52,0.50167,-0.01833,0.56,0.60123,0.04123,0.6,0.60235,0.00235,0.56667,0.54047,-0.0262,0.53333,0.50051,-0.03283,0.5,0.53277,0.03277,0.46667,0.52238,0.05571,0.43333,0.297,-0.13633
flat,contest-on,45,7791234003412993096,0.625,250,0,0,219,13,0.4,0.61228,0.21228,0.44,0.52388,0.08388,0.48,0.66239,0.18239,0.52,0.57627,0.05627,0.56,0.5645,0.0045,0.6,0.80789,0.20789,0.56667,0.29425,-0.27241,0.53333,0.28289,-0.25045,0.5,0.4614,-0.0386,0.46667,0.43923,-0.02744,0.43333,0.52878,0.09544
flat,contest-on,46,6382399545930391194,0.91667,79,0,0,224,14,0.4,0.49081,0.09081,0.44,0.47497,0.03497,0.48,0.55355,0.07355,0.52,0.57941,0.05941,0.56,0.63532,0.07532,0.6,0.75352,0.15352,0.56667,0.37387,-0.1928,0.53333,0.39198,-0.14135,0.5,0.42932,-0.07068,0.46667,0.38958,-0.07708,0.43333,0.43662,0.00329
flat,contest-on,47,1364472107825302852,0.79167,146,0,0,225,15,0.4,0.60388,0.20388,0.44,0.64644,0.20644,0.48,0.54058,0.06058,0.52,0.57853,0.05853,0.56,0.67072,0.11072,0.6,0.81906,0.21906,0.56667,0.36958,-0.19708,0.53333,0.4067,-0.12664,0.5,0.18777,-0.31223,0.46667,0.45613,-0.01054,0.43333,0.36871,-0.06462
flat,contest-on,48,455194425879492064,0.95833,28,0,0,216,14,0.4,0.41003,0.01003,0.44,0.40592,-0.03408,0.48,0.58447,0.10447,0.52,0.52409,0.00409,0.56,0.62723,0.06723,0.6,0.62286,0.02286,0.56667,0.5824,0.01574,0.53333,0.53121,-0.00212,0.5,0.41063,-0.08937,0.46667,0.46481,-0.00186,0.43333,0.31014,-0.12319
flat,contest-on,49,134296498572767593,0.58333,142,0,0,197,12,0.4,0.47849,0.07849,0.44,0.5535,0.1135,0.48,0.54652,0.06652,0.52,0.52954,0.00954,0.56,0.54386,-0.01614,0.6,0.58095,-0.01905,0.56667,0.45992,-0.10675,0.53333,0.41072,-0.12262,0.5,0.34043,-0.15957,0.46667,0.36776,-0.09891,0.43333,0.41916,-0.01417
flat,contest-on,50,18260253861222952214,0.83333,79,0,0,213,13,0.4,0.49553,0.09553,0.44,0.51173,0.07173,0.48,0.57473,0.09473,0.52,0.63918,0.11918,0.56,0.59273,0.03273,0.6,0.69734,0.09734,0.56667,0.34776,-0.21891,0.53333,0.39324,-0.14009,0.5,0.39615,-0.10385,0.46667,0.41308,-0.05358,0.43333,0.43169,-0.00164
flat,contest-on,51,3479199332600185555,1,2,0,0,181,14,0.4,0.39952,-0.00048,0.44,0.53538,0.09538,0.48,0.48291,0.00291,0.52,0.55468,0.03468,0.56,0.61919,0.05919,0.6,0.61039,0.01039,0.56667,0.69197,0.1253,0.53333,0.52741,-0.00593,0.5,0.40056,-0.09944,0.46667,0.28124,-0.18542,0.43333,0.46499,0.03166
