schema=1
code_revision=3da097c
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PredationVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=false
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=true
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=1.5
EvasiveFleeingEnabled=true
EvasiveFleeingStrength=4
ReproductionNeedFraction=0.45
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-on,148,319262540156990778,79,0,0.5054,9.7481,0.3673,0.5114,0.5229,0.4608,0.4764,0.4980,0.5129,0.4593,0.5143,0.4681,0.4907,0.5352,0.4999,0.4930,0.5519,0.3061,0.3149,0.6046,0.5742,0.5218
slope-on,150,11170597370270588781,499,0,0.3992,5.8283,0.3778,0.4838,0.5660,0.5221,0.5079,0.5093,0.5148,0.4711,0.5051,0.4866,0.4902,0.5121,0.4452,0.3502,0.7290,0.5525,0.4781,0.8349,0.6954,0.5096
slope-on,152,8320563994391316978,21,0,0.3568,0.8886,0.2213,0.4871,0.4977,0.4629,0.4728,0.5042,0.5378,0.5423,0.5164,0.5081,0.4936,0.4994,0.4396,0.4255,0.7920,0.3989,0.2926,0.5929,0.3541,0.5443
slope-on,153,6378283039939255958,145,0,0.2474,0.4750,0.1184,0.4854,0.5424,0.4698,0.4472,0.5134,0.5161,0.4929,0.5097,0.5253,0.4846,0.4864,0.4318,0.4164,0.8843,0.3831,0.7687,0.5141,0.5056,0.5112
slope-on,167,13586545248624202154,102,0,0.4600,3.8142,0.3100,0.5342,0.4963,0.5036,0.4968,0.5106,0.4623,0.4822,0.4914,0.5146,0.4651,0.5111,0.4917,0.6637,0.7233,0.3275,0.4814,0.7925,0.5488,0.5289
slope-on,176,4194895954938088703,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,187,1779125852703468257,131,0,0.5602,3.1459,0.2980,0.5427,0.5399,0.4722,0.5337,0.5311,0.4953,0.5179,0.5313,0.4862,0.4849,0.5312,0.4992,0.2794,0.3202,0.5470,0.5739,0.6174,0.5892,0.4530
slope-on,193,1475691692724306559,1,0,0.0000,12.9355,0.2148,0.5552,0.3929,0.5703,0.3539,0.5273,0.4258,0.4831,0.5390,0.5222,0.4514,0.4492,0.6126,0.2365,0.6728,0.8744,0.7601,0.9328,0.6831,0.4085
slope-on,221,17005407102631866013,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,228,12297253009595910270,6,0,0.4824,19.1547,0.3120,0.4270,0.4741,0.4806,0.4916,0.5132,0.4965,0.4984,0.5173,0.4724,0.4725,0.5207,0.4585,0.3123,0.8366,0.5035,0.4054,0.4809,0.6732,0.5043
slope-on,229,14760942283811423957,82,0,0.6090,18.1800,0.3640,0.4965,0.4777,0.4639,0.5125,0.3970,0.5091,0.4236,0.4995,0.4979,0.5057,0.5255,0.4338,0.3493,0.3219,0.2028,0.7159,0.7144,0.7029,0.4706
slope-on,238,10377470281391307339,19,0,0.5244,3.2673,0.3710,0.4992,0.5008,0.5256,0.5223,0.4215,0.4875,0.5316,0.4610,0.4960,0.5217,0.4828,0.5493,0.6424,0.5382,0.1532,0.3915,0.4909,0.8819,0.5101
slope-on,243,7070251852836373214,109,0,0.4935,17.6416,0.6008,0.4974,0.5110,0.5273,0.5010,0.4995,0.4801,0.4885,0.5206,0.5071,0.5188,0.4716,0.4809,0.3757,0.6951,0.5202,0.4589,0.3763,0.4476,0.5327
