arm,seed,sample,sample_count,tick,population,extinct_at_end,at_cap,peak_population,starvation_deaths,dehydration_deaths,age_deaths,health_deaths,predation_deaths,starvation_deaths_interval,total_deaths_interval,plant_patches,seed_eligible_patches,plant_biomass,plant_growth_cumulative,plant_offtake_cumulative,plant_mortality_cumulative,mean_energy_fraction,behavior_hash
graded-seeding,48,15,27,40000,499,0,0,500,444,0,1995,7,0,0,35,22,19,1371.092,100248.6484,77968.6563,21303.1387,0.8427,3243865821564926534
graded-seeding,48,16,27,42666,500,0,1,500,444,0,2091,7,0,0,96,22,20,1412.1647,110421.2188,86019.2656,23364.3457,0.8642,17435766488579268267
graded-seeding,48,17,27,45333,500,0,1,500,444,0,2495,7,0,0,404,23,12,971.7657,122264.1641,95861.1328,25769.9043,0.8286,17354892631346911538
graded-seeding,48,18,27,48000,499,0,0,500,446,0,2603,7,0,2,110,24,21,1502.6372,133352.0156,104814.6797,27375.3535,0.8583,5727737356895256729
graded-seeding,48,19,27,50666,500,0,1,500,446,1,2993,7,0,0,391,24,20,1403.9421,144508.4531,114437.75,29096.4512,0.8575,17313854832757881215
graded-seeding,48,20,27,53333,497,0,0,500,446,2,3116,7,0,0,124,24,17,1248.6628,156114.4531,124098.8984,31241.7578,0.8137,1469681354104889631
graded-seeding,48,21,27,56000,500,0,1,500,446,2,3495,7,0,0,379,23,22,1568.0171,170133.4219,135694.6094,33213.207,0.8395,18345246154473868593
graded-seeding,48,22,27,58666,498,0,0,500,446,2,3614,7,0,0,119,22,17,1251.1846,182485.3906,145793.0313,35533.6016,0.826,3698241335761207666
graded-seeding,48,23,27,61333,499,0,0,500,446,2,3999,7,0,0,385,23,18,1358.3962,197118.5,157895.2813,37652.0859,0.8479,454341297556830597
graded-seeding,48,24,27,64000,500,0,1,500,446,2,4125,7,0,0,126,23,20,1457.2533,210187.6406,168416.2188,39682.6523,0.8197,17135646669350911657
graded-seeding,48,25,27,66666,500,0,1,500,447,2,4500,7,0,1,376,23,12,953.9709,226049.5625,182644.0938,41354.0703,0.7321,13014577428968710406
graded-seeding,48,26,27,69333,498,0,0,500,454,2,4627,7,0,7,134,24,16,1150.9359,242743.875,198270.0313,42469.5156,0.7176,14371034344499110472
graded-seeding,48,27,27,72000,500,0,1,500,482,2,4983,7,0,28,384,23,16,1273.4432,260321.25,215255.9219,44342.8672,0.6633,7222957492938701031
graded-seeding,49,1,27,2666,41,0,0,500,0,0,1,0,0,0,1,18,16,1175.0593,2943.5247,479.7149,1720.7391,0.797,1175606071790820465
graded-seeding,49,2,27,5333,73,0,0,500,0,0,32,0,0,0,31,22,21,1491.8546,6062.1006,1639.4192,3362.8035,0.7852,14578533300397055345
graded-seeding,49,3,27,8000,141,0,0,500,0,0,82,0,0,0,50,21,19,1348.2906,9918.9932,3791.0225,5211.501,0.7853,15372262653623751923
graded-seeding,49,4,27,10666,320,0,0,500,0,0,162,1,0,0,81,20,16,1134.6902,16358.793,8378.7832,7277.3271,0.7925,8922560494834716436
graded-seeding,49,5,27,13333,453,0,0,500,5,0,319,1,0,5,162,22,0,1.62,23278.2012,15576.4971,8130.0161,0.1604,7997151266413993207
graded-seeding,49,6,27,16000,20,0,0,500,318,0,444,1,0,313,438,23,23,1654.3914,26339.998,16843.0195,8273.6729,0.7955,11370417613104470936
graded-seeding,49,7,27,18666,23,0,0,500,318,0,459,1,0,0,15,24,24,1708.7319,28960.8691,17183.2363,10500.0576,0.8768,7380967313552900859
graded-seeding,49,8,27,21333,91,0,0,500,318,0,469,1,0,0,10,24,21,1555.0867,31995.0664,18217.9297,12653.6191,0.8302,9049762600582950335
graded-seeding,49,9,27,24000,317,0,0,500,318,0,499,1,0,0,30,22,6,418.457,36591.5938,21936.1992,14667.1797,0.5729,5008896713862862208
graded-seeding,49,10,27,26666,89,0,0,500,589,0,584,1,0,271,356,24,7,653.648,40432.1523,25476.9258,14731.915,0.6584,8310534508973977874
graded-seeding,49,11,27,29333,105,0,0,500,595,0,644,1,0,6,66,18,16,1080.4792,44209.7461,27192.166,16365.6738,0.8518,8561564028703088195
graded-seeding,49,12,27,32000,338,0,0,500,595,0,680,1,0,0,36,22,4,299.4563,48554.375,31202.3789,17478.4395,0.5396,1130021430947193712
graded-seeding,49,13,27,34666,69,0,0,500,831,0,737,1,0,236,293,24,24,1719.2612,52133.3242,33288.9844,17549.6016,0.8622,12088741109241510254
graded-seeding,49,14,27,37333,24,0,0,500,831,0,801,1,0,0,64,24,23,1691.2201,54589.8438,33975.7148,19346.2051,0.8617,5536414121424427858
graded-seeding,49,15,27,40000,133,0,0,500,831,0,809,1,0,0,8,23,21,1516.8981,58152.5156,35355.7188,21699.7871,0.8311,17879380868333823361
graded-seeding,49,16,27,42666,500,0,1,500,831,0,837,1,0,0,28,22,10,752.7954,65642.5859,41733.3008,23573.0566,0.733,2620156028689231795
graded-seeding,49,17,27,45333,341,0,0,500,995,0,983,1,0,164,310,24,4,272.6229,71366.5,47353.2461,24159.125,0.1179,16559334523290089161
graded-seeding,49,18,27,48000,128,0,0,500,1181,0,1101,1,0,186,304,21,19,1404.189,76845.8438,50187.418,25666.9961,0.8865,2332047649919470546
graded-seeding,49,19,27,50666,500,0,1,500,1181,0,1146,1,0,0,45,23,16,1201.1807,84986.7969,56647.918,27552.3223,0.8431,1618274220622948053
graded-seeding,49,20,27,53333,467,0,0,500,1272,0,1264,1,0,91,209,24,0,3.1875,92367.5781,64069.875,28715.9219,0.4616,762784668108288968
graded-seeding,49,21,27,56000,224,0,0,500,1456,0,1461,2,0,184,382,22,20,1429.8752,99776.1172,69064.6563,29709.6738,0.8682,10395536841477386666
graded-seeding,49,22,27,58666,498,0,0,500,1474,0,1550,2,0,18,107,21,5,416.8766,109117.1641,77255.2656,31831.4805,0.6671,7663761046329213744
graded-seeding,49,23,27,61333,474,0,0,500,1555,0,1725,3,0,81,257,23,5,435.1994,118273.5859,85897.2656,32263.9336,0.4894,11385971841399952429
graded-seeding,49,24,27,64000,423,0,0,500,1694,0,1936,3,0,139,350,24,5,381.1374,127112.8594,94230.5234,32837.3047,0.3443,17772984588596955520
graded-seeding,49,25,27,66666,340,0,0,500,1879,1,2050,3,0,185,300,23,16,1141.1682,135771.7656,101632.8203,33380.9336,0.8066,17404347012285620719
graded-seeding,49,26,27,69333,498,0,0,500,1887,2,2187,3,0,8,146,23,10,751.5588,147661.0625,112653,34768.8086,0.7493,22630156072186742
graded-seeding,49,27,27,72000,499,0,0,500,1889,2,2434,3,0,2,249,23,19,1351.9713,160497.5313,123629.1406,35895.8906,0.8057,14898208370760704336
graded-seeding,50,1,27,2666,33,1,0,425,0,0,4,0,0,0,4,20,18,1372.7677,2923.0117,407.9778,1574.2737,0.7775,553787569925028725
graded-seeding,50,2,27,5333,46,1,0,425,0,0,28,0,0,0,24,22,21,1528.2465,5788.9038,1260.1536,3432.4788,0.713,13800809216766809288
graded-seeding,50,3,27,8000,74,1,0,425,0,0,50,8,0,0,30,21,19,1354.9955,8804.0928,2441.1355,5439.8491,0.7755,8137336469779908409
graded-seeding,50,4,27,10666,149,1,0,425,0,0,89,11,0,0,42,21,20,1378.9305,13632.0693,4981.5054,7703.2412,0.8034,16291510907127166372
graded-seeding,50,5,27,13333,425,1,0,425,0,0,171,11,0,0,82,24,20,1398.5566,21496.1621,10806.3818,9723.0771,0.8127,17453820334529779300
graded-seeding,50,6,27,16000,308,1,0,425,106,0,384,11,0,106,319,24,0,17.4508,27449.0527,17160.707,10700.9902,0.058,804037276367016715
graded-seeding,50,7,27,18666,17,1,0,425,296,0,484,13,0,190,292,24,21,1533.0475,30855.9336,18331.4609,11419.6426,0.8296,4702513503495261591
graded-seeding,50,8,27,21333,0,1,0,425,296,0,500,14,0,0,17,21,19,1381.7705,33519.3477,18426.6875,14139.2754,,16259868005005348308
graded-seeding,50,9,27,24000,0,1,0,425,296,0,500,14,0,0,0,23,22,1583.994,35591.0547,18426.6875,16008.7627,,3860171323442256319
graded-seeding,50,10,27,26666,0,1,0,425,296,0,500,14,0,0,0,24,22,1582.2499,37746.6445,18426.6875,18166.0918,,13485981258358076117
graded-seeding,50,11,27,29333,0,1,0,425,296,0,500,14,0,0,0,23,21,1584.8291,40269.0898,18426.6875,20685.9531,,17590906735827184563
graded-seeding,50,12,27,32000,0,1,0,425,296,0,500,14,0,0,0,23,23,1655.8461,42643.0977,18426.6875,22988.9434,,13303973024979856516
graded-seeding,50,13,27,34666,0,1,0,425,296,0,500,14,0,0,0,23,22,1588.6604,44864.7891,18426.6875,25277.8242,,4373360706033547973
graded-seeding,50,14,27,37333,0,1,0,425,296,0,500,14,0,0,0,24,21,1617.7592,47407.3789,18426.6875,27791.3223,,2778983337317748684
graded-seeding,50,15,27,40000,0,1,0,425,296,0,500,14,0,0,0,24,22,1674.6326,49549.6094,18426.6875,29876.6953,,15979996543294053962
graded-seeding,50,16,27,42666,0,1,0,425,296,0,500,14,0,0,0,23,21,1553.913,51870.5977,18426.6875,32318.3906,,16728152867884606421
graded-seeding,50,17,27,45333,0,1,0,425,296,0,500,14,0,0,0,22,21,1556.7,54104.3164,18426.6875,34549.3203,,16239678497365955042
graded-seeding,50,18,27,48000,0,1,0,425,296,0,500,14,0,0,0,21,19,1435.6714,56213.375,18426.6875,36779.4102,,9775467218343070181
graded-seeding,50,19,27,50666,0,1,0,425,296,0,500,14,0,0,0,24,22,1672.8003,58380.3984,18426.6875,38709.3125,,3707879210194888801
graded-seeding,50,20,27,53333,0,1,0,425,296,0,500,14,0,0,0,24,24,1727.7657,60151.7109,18426.6875,40425.6523,,17291517755692602414
graded-seeding,50,21,27,56000,0,1,0,425,296,0,500,14,0,0,0,23,23,1621.1113,62128.6328,18426.6875,42509.2461,,7189872194528283450
graded-seeding,50,22,27,58666,0,1,0,425,296,0,500,14,0,0,0,23,22,1556.5834,64073.6719,18426.6875,44518.8008,,9169906862842285780
graded-seeding,50,23,27,61333,0,1,0,425,296,0,500,14,0,0,0,23,20,1476.9801,66147.7734,18426.6875,46672.4844,,15384785085217734685
graded-seeding,50,24,27,64000,0,1,0,425,296,0,500,14,0,0,0,21,21,1503.1791,68115.8984,18426.6875,48614.4102,,7230709917344850882
graded-seeding,50,25,27,66666,0,1,0,425,296,0,500,14,0,0,0,24,24,1709.5955,70193.5234,18426.6875,50485.6328,,15806947297269237026
graded-seeding,50,26,27,69333,0,1,0,425,296,0,500,14,0,0,0,24,22,1622.9335,72119.3516,18426.6875,52498.1484,,861867240613914040
graded-seeding,50,27,27,72000,0,1,0,425,296,0,500,14,0,0,0,23,20,1469.051,74197.375,18426.6875,54730.0664,,4931542021458614517
graded-seeding,51,1,27,2666,33,1,0,500,0,0,4,0,0,0,4,22,21,1558.0962,2938.3433,452.5725,1359.6669,0.7934,3703626131881134245
graded-seeding,51,2,27,5333,50,1,0,500,0,0,27,1,0,0,24,22,21,1504.5929,5789.3687,1423.5242,3293.2617,0.7646,2756881333425757459
graded-seeding,51,3,27,8000,78,1,0,500,0,0,61,1,0,0,34,22,20,1489.4749,9198.1279,2913.886,5226.9746,0.7885,10823981635439185132
graded-seeding,51,4,27,10666,206,1,0,500,0,0,101,1,0,0,40,21,21,1493.5223,14652.6592,6088.6992,7502.0532,0.8032,1365071567404042629
graded-seeding,51,5,27,13333,360,1,0,500,0,0,187,1,0,0,86,22,10,746.9666,23673.7871,14047.4814,9310.9268,0.7191,17682773683139104370
graded-seeding,51,6,27,16000,233,1,0,500,62,0,352,2,0,62,228,23,5,371.9073,31897.3926,21933.0449,10026.3174,0.5692,4466058530140639074
graded-seeding,51,7,27,18666,206,1,0,500,69,1,508,3,0,7,165,23,17,1291.537,40005.9453,28013.7617,11140.2822,0.792,8140716743764222990
graded-seeding,51,8,27,21333,391,1,0,500,69,1,586,4,0,0,79,24,7,591.6133,49429.0703,36425.2188,12853.2051,0.6805,13168311327192924994
graded-seeding,51,9,27,24000,87,1,0,500,311,1,679,4,0,242,335,24,24,1723.2061,55002.9922,40868.8438,12853.2051,0.7812,15370942310411329463
graded-seeding,51,10,27,26666,25,1,0,500,311,1,756,5,0,0,78,24,23,1679.1166,58364.5859,42422.4414,14708.292,0.8228,6379005218016649187
graded-seeding,51,11,27,29333,58,1,0,500,311,1,768,5,0,0,12,24,24,1705.9713,61427.8359,43519.5078,16645.0469,0.815,15079598186659203660
graded-seeding,51,12,27,32000,194,1,0,500,311,1,784,5,0,0,16,22,17,1205.0642,66242.9531,46566.3125,18916.4375,0.7425,14303286315489897607
graded-seeding,51,13,27,34666,500,1,1,500,311,1,835,5,0,0,51,24,5,430.845,74711.2188,55102.6641,19624.9043,0.6877,7862061470464499799
graded-seeding,51,14,27,37333,18,1,0,500,738,1,902,5,0,427,494,24,24,1716.0824,77691.5703,56797.2617,19625.4512,0.8341,5496956955686033792
graded-seeding,51,15,27,40000,0,1,0,500,738,1,919,6,0,0,18,24,24,1726.4943,79620.5,57006.0703,21333.1641,,560874889847893353
graded-seeding,51,16,27,42666,0,1,0,500,738,1,919,6,0,0,0,24,23,1661.2308,81268.6641,57006.0703,23046.6094,,150505731858577955
graded-seeding,51,17,27,45333,0,1,0,500,738,1,919,6,0,0,0,24,24,1726.8284,83061.5234,57006.0703,24773.8926,,12081120953911000077
graded-seeding,51,18,27,48000,0,1,0,500,738,1,919,6,0,0,0,24,23,1675.9761,84797.8594,57006.0703,26561.1113,,13228979335029534770
graded-seeding,51,19,27,50666,0,1,0,500,738,1,919,6,0,0,0,24,24,1727.7368,86567.9844,57006.0703,28279.4824,,10837153248361694071
graded-seeding,51,20,27,53333,0,1,0,500,738,1,919,6,0,0,0,24,24,1727.9951,88288.5391,57006.0703,29999.8281,,2357616924554728962
graded-seeding,51,21,27,56000,0,1,0,500,738,1,919,6,0,0,0,21,21,1511.9998,90010.0234,57006.0703,31937.3184,,6149124105514298481
graded-seeding,51,22,27,58666,0,1,0,500,738,1,919,6,0,0,0,23,22,1606.7031,91896.6641,57006.0703,33729.2734,,11637617445187186572
graded-seeding,51,23,27,61333,0,1,0,500,738,1,919,6,0,0,0,23,22,1598.2341,93743.1641,57006.0703,35584.2305,,17552723415699591649
graded-seeding,51,24,27,64000,0,1,0,500,738,1,919,6,0,0,0,23,20,1498.9865,95656.8281,57006.0703,37597.1328,,11210454950056598986
graded-seeding,51,25,27,66666,0,1,0,500,738,1,919,6,0,0,0,23,23,1648.287,97600.3672,57006.0703,39391.4258,,1467691775308805307
graded-seeding,51,26,27,69333,0,1,0,500,738,1,919,6,0,0,0,23,22,1615.9336,99433.1094,57006.0703,41256.5,,11281700284334501752
graded-seeding,51,27,27,72000,0,1,0,500,738,1,919,6,0,0,0,24,21,1608.7816,101499.9609,57006.0703,43330.4883,,4780012757259096747
graded-seeding,52,1,27,2666,42,1,0,500,0,0,1,0,0,0,1,23,18,1401.1049,3009.2009,469.2813,1570.8257,0.8115,6808106974971783767
graded-seeding,52,2,27,5333,98,1,0,500,0,0,21,0,0,0,20,23,22,1573.8352,6358.0552,1858.6626,3357.6208,0.8051,15271913897183613644
graded-seeding,52,3,27,8000,181,1,0,500,0,0,68,0,0,0,47,21,14,1102.7733,10965.0996,4827.0806,5468.2734,0.7678,4231738326854197048
graded-seeding,52,4,27,10666,323,1,0,500,0,0,143,5,0,0,80,21,12,894.7361,18226.7813,10217.9775,7545.938,0.7746,9856111967541492086
graded-seeding,52,5,27,13333,286,1,0,500,59,1,263,5,0,59,180,24,0,6.0015,22872.7266,15067.8955,8231.0078,0.0466,4414427027607142216
graded-seeding,52,6,27,16000,32,1,0,500,265,1,320,7,0,206,265,24,24,1724.2815,25663.2559,16139.957,8231.0078,0.8094,7770316919017104208
graded-seeding,52,7,27,18666,48,1,0,500,265,1,341,7,0,0,21,23,20,1479.6515,27958.6563,16680.8145,10230.5645,0.8388,791250683960246936
graded-seeding,52,8,27,21333,172,1,0,500,265,1,356,7,0,0,15,22,18,1327.615,31920.9805,18513.7637,12509.377,0.8508,15466135849385082422
graded-seeding,52,9,27,24000,500,1,1,500,265,1,399,7,0,0,43,22,1,141.0131,38054.5469,24265.209,14076.7588,0.6095,13280157247263882468
graded-seeding,52,10,27,26666,52,1,0,500,656,1,473,7,0,391,465,24,22,1580.616,41406.8594,26111.709,14143.7656,0.8359,1532389843486089571
graded-seeding,52,11,27,29333,4,1,0,500,656,1,521,7,0,0,48,24,23,1694.4983,43635.1836,26504.9805,15865.6904,0.8286,6131812433512210961
graded-seeding,52,12,27,32000,0,1,0,500,656,1,525,7,0,0,4,24,21,1563.835,45457.1914,26517.3809,17806.0879,,5903563097225293698
graded-seeding,52,13,27,34666,0,1,0,500,656,1,525,7,0,0,0,24,22,1586.9871,47422.2695,26517.3809,19748.0078,,12764249766813469985
graded-seeding,52,14,27,37333,0,1,0,500,656,1,525,7,0,0,0,22,20,1500.4865,49420.9063,26517.3809,21833.1621,,14642683724406662236
graded-seeding,52,15,27,40000,0,1,0,500,656,1,525,7,0,0,0,24,21,1531.524,51755.9023,26517.3809,24137.1523,,7368626044673187096
graded-seeding,52,16,27,42666,0,1,0,500,656,1,525,7,0,0,0,24,21,1577.3536,54030.7539,26517.3809,26366.1758,,6436707787819364692
graded-seeding,52,17,27,45333,0,1,0,500,656,1,525,7,0,0,0,23,23,1653.9534,56049.6172,26517.3809,28308.4355,,15107497902297674734
graded-seeding,52,18,27,48000,0,1,0,500,656,1,525,7,0,0,0,23,23,1639.4401,58042.9727,26517.3809,30316.3145,,4508332719769470481
graded-seeding,52,19,27,50666,0,1,0,500,656,1,525,7,0,0,0,23,22,1573.5737,60348.4805,26517.3809,32687.709,,6522013776706717045
graded-seeding,52,20,27,53333,0,1,0,500,656,1,525,7,0,0,0,23,20,1485.7397,62561.1133,26517.3809,34988.1641,,12479365980691556958
graded-seeding,52,21,27,56000,0,1,0,500,656,1,525,7,0,0,0,23,22,1586.8269,64746.0195,26517.3809,37072,,4410620823815275412
graded-seeding,52,22,27,58666,0,1,0,500,656,1,525,7,0,0,0,23,22,1586.23,66761.1172,26517.3809,39087.6484,,10959803012580014509
graded-seeding,52,23,27,61333,0,1,0,500,656,1,525,7,0,0,0,22,21,1517.4851,68920.8906,26517.3809,41316.1758,,4905261478370617031
graded-seeding,52,24,27,64000,0,1,0,500,656,1,525,7,0,0,0,24,22,1606.3755,71169.4688,26517.3809,43475.8789,,14928302379999688051
graded-seeding,52,25,27,66666,0,1,0,500,656,1,525,7,0,0,0,22,21,1539.1821,73258.6875,26517.3809,45632.3242,,4551038997193580673
graded-seeding,52,26,27,69333,0,1,0,500,656,1,525,7,0,0,0,21,19,1407.2035,75214.6953,26517.3809,47720.3086,,1795473053153360255
graded-seeding,52,27,27,72000,0,1,0,500,656,1,525,7,0,0,0,24,21,1540.4667,77435.1875,26517.3809,49807.5,,14585181329000509319
graded-seeding,53,1,27,2666,30,0,0,499,0,0,3,0,0,0,3,18,15,1189.5786,2600.3894,413.6511,1429.1659,0.6572,9436968631448446191
graded-seeding,53,2,27,5333,30,0,0,499,0,0,22,0,0,0,19,22,21,1510.1433,5474.0469,1098.2629,3297.6355,0.7889,1328492127999716337
graded-seeding,53,3,27,8000,41,0,0,499,0,0,45,0,0,0,23,22,19,1386.9772,8023.8408,1764.5428,5304.4419,0.8053,18060987831220113915
graded-seeding,53,4,27,10666,64,0,0,499,0,0,70,1,0,0,26,23,20,1464.0334,11176.291,2619.4072,7524.8032,0.8175,14721395631895913600
graded-seeding,53,5,27,13333,75,0,0,499,0,0,102,6,0,0,37,24,21,1529.2462,14447.7568,3901.3474,9449.124,0.7113,10538827063760408235
graded-seeding,53,6,27,16000,74,0,0,499,0,0,152,9,0,0,53,23,22,1580.1749,17879.8496,5282.6147,11449.1709,0.802,10730902008737498732
graded-seeding,53,7,27,18666,142,0,0,499,0,0,186,9,0,0,34,21,18,1293.5775,22174.7578,7520.9238,13792.0508,0.8085,1273561655955593170
graded-seeding,53,8,27,21333,325,0,0,499,0,0,248,9,0,0,62,21,13,1008.9395,29009.377,12631.8115,15799.5498,0.7969,1337114574821862958
graded-seeding,53,9,27,24000,221,0,0,499,126,0,361,9,0,126,239,24,2,217.5989,33985.8672,17878.3242,16319.5889,0.1501,16902063650541813277
graded-seeding,53,10,27,26666,77,0,0,499,218,0,459,11,0,92,192,23,21,1553.5026,39902.3789,20763.5078,18014.0234,0.8448,7820574041109587347
graded-seeding,53,11,27,29333,140,0,0,499,218,0,498,11,0,0,39,22,17,1259.9899,44583.3086,23385.7598,20365.1777,0.7107,11770926482107517233
graded-seeding,53,12,27,32000,300,0,0,499,218,0,558,11,0,0,60,22,8,697.0856,51857.1523,29528.0488,22061.4961,0.7374,7749383023689811827
graded-seeding,53,13,27,34666,64,0,0,499,461,0,640,11,0,243,325,24,1,377.4714,55515.5977,33384.043,22184.3008,0.427,13662778404613307600
graded-seeding,53,14,27,37333,15,0,0,499,462,0,692,11,0,1,53,23,23,1636.0748,59477.6016,34307.8711,23964.9238,0.871,8510899697274041623
graded-seeding,53,15,27,40000,15,0,0,499,462,0,703,11,0,0,11,24,24,1726.1147,61558.9141,34513.1523,25751.4141,0.8511,11092014194201236502
graded-seeding,53,16,27,42666,45,0,0,499,462,0,708,11,0,0,5,21,21,1500.4377,64193.5703,35041.1523,28085.6699,0.8631,16655855387545648458
graded-seeding,53,17,27,45333,145,0,0,499,462,0,720,11,0,0,12,24,15,1208.8867,67896.6016,36590.582,30525.2891,0.8084,877055693798186014
graded-seeding,53,18,27,48000,409,0,0,499,462,0,758,11,0,0,38,24,14,1123.2102,73849.0469,41162.7109,32042.4922,0.7632,11929511679351259814
graded-seeding,53,19,27,50666,184,0,0,499,744,0,863,11,0,282,387,24,2,168.2921,78757.2422,46652.2734,32408.8887,0.2119,16264579702635557497
graded-seeding,53,20,27,53333,107,0,0,499,791,0,958,11,0,47,142,21,12,919.3934,83960.5547,49491.0195,34030.9297,0.8327,4003131445532641682
graded-seeding,53,21,27,56000,248,0,0,499,791,0,1003,11,0,0,45,24,21,1518.597,89380.625,52463.9297,35805.6992,0.8141,12667594623439071281
graded-seeding,53,22,27,58666,460,0,0,499,792,4,1073,11,0,1,75,23,14,1122.832,97778.4063,59544.1914,37347.793,0.7256,2410270968278601075
graded-seeding,53,23,27,61333,499,0,0,499,798,24,1255,11,0,6,208,21,14,1168.7839,110130.6328,69938.3906,39064.9609,0.7604,3207285006870992372
graded-seeding,53,24,27,64000,498,0,0,499,800,25,1533,11,0,2,281,23,20,1488.4053,123593.7344,80168.9609,41184.1875,0.7843,17554535557917169057
graded-seeding,53,25,27,66666,499,0,0,499,801,25,1766,11,0,1,234,23,17,1325.4724,135945.5156,89825.3203,43439.7773,0.828,15570017822039312083
graded-seeding,53,26,27,69333,497,0,0,499,805,25,2042,11,0,4,280,24,21,1522.3398,148758.1563,99459.4375,45946.0625,0.8316,7129345355646785880
graded-seeding,53,27,27,72000,499,0,0,499,808,25,2287,11,0,3,248,24,20,1536.873,160941.0625,109631.2734,48291.3867,0.8337,17381375053653950354
graded-seeding,54,1,27,2666,30,0,0,500,0,0,5,0,0,0,5,21,17,1231.7886,2738.8779,434.0654,1505.0125,0.6924,1018932999124353645
graded-seeding,54,2,27,5333,28,0,0,500,0,0,24,1,0,0,20,23,22,1589.5491,5554.5278,1033.4695,3363.4678,0.8089,9213273546022365247
graded-seeding,54,3,27,8000,24,0,0,500,0,0,49,1,0,0,25,22,22,1582.522,7928.1411,1549.2092,5228.3784,0.8049,5677694078775875605
graded-seeding,54,4,27,10666,41,0,0,500,0,1,65,1,0,0,17,19,19,1362.0164,10990.8672,2171.1409,7889.5459,0.8053,16097433539073298115
graded-seeding,54,5,27,13333,53,0,0,500,0,5,84,1,0,0,23,21,17,1274.4543,14140.3906,3180.8982,10116.7295,0.7373,6070100021240917850
graded-seeding,54,6,27,16000,71,0,0,500,0,6,120,3,0,0,39,24,22,1598.2489,17784.7988,4496.6455,12121.374,0.8141,4436382416701114618
graded-seeding,54,7,27,18666,178,0,0,500,0,10,153,3,0,0,37,23,20,1529.5001,22777.2422,7059.9629,14619.4463,0.824,4655283873317328347
graded-seeding,54,8,27,21333,350,0,0,500,0,13,217,3,0,0,67,23,7,523.9659,29288.6289,12975.4785,16220.1904,0.5839,808355978760784705
graded-seeding,54,9,27,24000,235,0,0,500,119,17,359,5,0,119,267,22,4,309.2421,35746.4727,19032.4063,16836.5996,0.5458,11507222980060007167
graded-seeding,54,10,27,26666,126,0,0,500,172,17,473,7,0,53,169,24,21,1500.0978,40607.3438,22488.1582,17054.0742,0.8251,11333172734932334573
graded-seeding,54,11,27,29333,238,0,0,500,172,17,560,7,0,0,87,24,21,1510.895,46661.7852,26699.1504,18886.498,0.8333,16587329233246095067
graded-seeding,54,12,27,32000,499,0,0,500,173,17,622,7,0,1,63,24,0,111.9578,57232.3711,37189.6602,20376.5234,0.4352,11343304943451385523
graded-seeding,54,13,27,34666,117,0,0,500,426,19,763,11,0,253,400,22,20,1459.4957,64904.1211,43086.0391,20811.0332,0.8052,791897553973870648
graded-seeding,54,14,27,37333,69,0,0,500,426,20,861,13,0,0,101,24,23,1626.2122,70227.6563,45242.5938,23806.7637,0.811,13193406985631748243
graded-seeding,54,15,27,40000,243,0,0,500,426,20,885,13,0,0,24,23,20,1443.0339,76665.3906,50107.0352,25552.6289,0.7936,2844330137378973479
graded-seeding,54,16,27,42666,388,0,0,500,426,21,961,13,0,0,77,24,11,822.8928,89263.2891,61768.7227,27083.2051,0.5727,7314701336066145514
graded-seeding,54,17,27,45333,343,0,0,500,439,24,1188,13,0,13,243,24,20,1415.7391,104271.2109,74899.2813,28332.0625,0.6891,12936723927631550797
graded-seeding,54,18,27,48000,499,0,0,500,465,24,1357,13,0,26,195,23,16,1360.9561,119115.4531,87991.8281,30497.584,0.7336,5412148998947774929
graded-seeding,54,19,27,50666,496,0,0,500,499,24,1563,14,0,34,241,24,18,1501.5022,135404.3906,102419.5469,32548.1992,0.6851,2048143006414052514
graded-seeding,54,20,27,53333,494,0,0,500,529,30,1842,14,0,30,315,21,15,1196.4091,150905.8281,116092.8828,34830.668,0.627,12816168847635248657
graded-seeding,54,21,27,56000,480,0,0,500,590,31,2061,14,0,61,281,22,20,1428.698,165921.2813,129057.0469,37081.5313,0.7007,6087203365629612838
graded-seeding,54,22,27,58666,499,0,0,500,610,32,2319,14,0,20,279,23,17,1330.7927,179409.875,140989.0781,39640.4141,0.7545,15209218059089394974
graded-seeding,54,23,27,61333,499,0,0,500,648,32,2553,14,0,38,272,24,20,1544.1923,192912.4844,153380.3438,42128.2422,0.7336,6310324497915545738
graded-seeding,54,24,27,64000,499,0,0,500,653,36,2800,15,0,5,257,23,23,1626.6901,205996.6094,165276.375,45062.3906,0.8351,15574558058330713777
graded-seeding,54,25,27,66666,500,0,1,500,653,36,3080,15,0,0,280,22,16,1295.3781,217332.9844,175325.2031,48043.3164,0.7824,7232888886649022484
graded-seeding,54,26,27,69333,495,0,0,500,658,36,3334,15,0,5,259,23,21,1487.7194,228844.4063,185589.0313,50309.4531,0.8503,12480913560865913697
graded-seeding,54,27,27,72000,500,0,1,500,658,37,3596,15,0,0,263,24,23,1640.0498,240453.5156,195203.2344,52993.625,0.8552,3091131605909634848
graded-seeding,55,1,27,2666,32,1,0,32,0,0,1,0,0,0,1,18,15,1157.964,2718.8621,420.5452,1572.3595,0.5599,4345498814945386941
graded-seeding,55,2,27,5333,18,1,0,32,0,0,23,0,0,0,22,23,22,1579.9156,5419.5171,1055.4067,3216.2163,0.7965,12877609849689573831
graded-seeding,55,3,27,8000,3,1,0,32,0,0,40,0,0,0,17,23,22,1616.8247,7677.6069,1264.7957,5228.0513,0.5522,14047683463986390834
