terrain,arm,seed,hash,occupancy,population,extinct,frozen,plant_births,highest_plant_generation,growth_founder,growth_final,growth_delta,seedinvestment_founder,seedinvestment_final,seedinvestment_delta,waterefficiency_founder,waterefficiency_final,waterefficiency_delta,nutrition_founder,nutrition_final,nutrition_delta,defense_founder,defense_final,defense_delta,dispersal_founder,dispersal_final,dispersal_delta,moisturetolerance_founder,moisturetolerance_final,moisturetolerance_delta,temperaturetolerance_founder,temperaturetolerance_final,temperaturetolerance_delta,nutrientuptake_founder,nutrientuptake_final,nutrientuptake_delta,seedlingresilience_founder,seedlingresilience_final,seedlingresilience_delta,seedproductionrate_founder,seedproductionrate_final,seedproductionrate_delta
flat,contest-off,122,11888811064308802306,0.91667,48,0,0,228,16,0.4,0.46132,0.06132,0.44,0.54255,0.10255,0.48,0.58897,0.10897,0.52,0.6262,0.1062,0.56,0.58799,0.02799,0.6,0.73542,0.13542,0.56667,0.53207,-0.0346,0.53333,0.57377,0.04043,0.5,0.3556,-0.1444,0.46667,0.44628,-0.02039,0.43333,0.47585,0.04252
flat,contest-off,123,1703708605582654972,0.95833,48,0,0,235,12,0.4,0.38481,-0.01519,0.44,0.42277,-0.01723,0.48,0.43075,-0.04925,0.52,0.52378,0.00378,0.56,0.57184,0.01184,0.6,0.67043,0.07043,0.56667,0.60488,0.03822,0.53333,0.67253,0.1392,0.5,0.44677,-0.05323,0.46667,0.36054,-0.10612,0.43333,0.30261,-0.13072
flat,contest-off,124,13440041374113568135,0.95833,47,0,0,238,18,0.4,0.77385,0.37385,0.44,0.58716,0.14716,0.48,0.63761,0.15761,0.52,0.67618,0.15618,0.56,0.76282,0.20282,0.6,0.64569,0.04569,0.56667,0.36374,-0.20292,0.53333,0.27807,-0.25526,0.5,0.4542,-0.0458,0.46667,0.3247,-0.14197,0.43333,0.35632,-0.07702
flat,contest-off,125,2628701976718645930,1,47,0,0,211,13,0.4,0.36163,-0.03837,0.44,0.43533,-0.00467,0.48,0.36819,-0.11181,0.52,0.43808,-0.08192,0.56,0.55772,-0.00228,0.6,0.62679,0.02679,0.56667,0.60711,0.04044,0.53333,0.74085,0.20752,0.5,0.66929,0.16929,0.46667,0.4944,0.02773,0.43333,0.22753,-0.2058
flat,contest-off,126,10944964816242765054,0.95833,48,0,0,243,14,0.4,0.49343,0.09343,0.44,0.47796,0.03796,0.48,0.53101,0.05101,0.52,0.6323,0.1123,0.56,0.6759,0.1159,0.6,0.78637,0.18637,0.56667,0.4905,-0.07617,0.53333,0.49616,-0.03717,0.5,0.33427,-0.16573,0.46667,0.42233,-0.04433,0.43333,0.46594,0.03261
flat,contest-off,127,14032674124784859360,0.95833,48,0,0,227,16,0.4,0.56081,0.16081,0.44,0.64268,0.20268,0.48,0.49216,0.01216,0.52,0.50093,-0.01907,0.56,0.62495,0.06495,0.6,0.804,0.204,0.56667,0.49533,-0.07133,0.53333,0.42636,-0.10697,0.5,0.47567,-0.02433,0.46667,0.39803,-0.06863,0.43333,0.49087,0.05753
flat,contest-off,128,16061808999865697424,1,48,0,0,244,15,0.4,0.59265,0.19265,0.44,0.56364,0.12364,0.48,0.56548,0.08548,0.52,0.70029,0.18029,0.56,0.72595,0.16595,0.6,0.84787,0.24787,0.56667,0.33536,-0.23131,0.53333,0.4009,-0.13244,0.5,0.50495,0.00495,0.46667,0.42383,-0.04283,0.43333,0.45239,0.01906
flat,contest-off,129,6863889797811571839,0.91667,48,0,0,219,19,0.4,0.49688,0.09688,0.44,0.44798,0.00798,0.48,0.43343,-0.04657,0.52,0.40293,-0.11707,0.56,0.44735,-0.11265,0.6,0.81482,0.21482,0.56667,0.76709,0.20042,0.53333,0.59807,0.06474,0.5,0.79291,0.29291,0.46667,0.21912,-0.24755,0.43333,0.36898,-0.06436
flat,contest-off,130,4496101530789444810,0.91667,47,0,0,220,12,0.4,0.49785,0.09785,0.44,0.51853,0.07853,0.48,0.4879,0.0079,0.52,0.62419,0.10419,0.56,0.60264,0.04264,0.6,0.75653,0.15653,0.56667,0.29612,-0.27055,0.53333,0.44479,-0.08854,0.5,0.33646,-0.16354,0.46667,0.36131,-0.10536,0.43333,0.43211,-0.00122
flat,contest-off,131,11619428459359528156,0.95833,18,0,0,216,15,0.4,0.4326,0.0326,0.44,0.47842,0.03842,0.48,0.51546,0.03546,0.52,0.55954,0.03954,0.56,0.5491,-0.0109,0.6,0.68634,0.08634,0.56667,0.50518,-0.06148,0.53333,0.51708,-0.01625,0.5,0.55942,0.05942,0.46667,0.27757,-0.1891,0.43333,0.38359,-0.04975
flat,contest-off,132,11783535686182524470,0.91667,48,0,0,247,14,0.4,0.53068,0.13068,0.44,0.48081,0.04081,0.48,0.58846,0.10846,0.52,0.61091,0.09091,0.56,0.71571,0.15571,0.6,0.67381,0.07381,0.56667,0.43544,-0.13123,0.53333,0.48108,-0.05225,0.5,0.37358,-0.12642,0.46667,0.51392,0.04725,0.43333,0.53095,0.09761
flat,contest-off,133,10184982353728647771,0.95833,48,0,0,202,14,0.4,0.46184,0.06184,0.44,0.44648,0.00648,0.48,0.43336,-0.04664,0.52,0.45695,-0.06305,0.56,0.48311,-0.07689,0.6,0.58917,-0.01083,0.56667,0.58642,0.01975,0.53333,0.44331,-0.09002,0.5,0.43978,-0.06022,0.46667,0.61998,0.15331,0.43333,0.48402,0.05068
flat,contest-off,134,7390949666896945025,0.91667,48,0,0,221,13,0.4,0.42941,0.02941,0.44,0.63194,0.19194,0.48,0.53769,0.05769,0.52,0.56023,0.04023,0.56,0.61425,0.05425,0.6,0.61984,0.01984,0.56667,0.4739,-0.09277,0.53333,0.6273,0.09397,0.5,0.38401,-0.11599,0.46667,0.37456,-0.09211,0.43333,0.48784,0.05451
flat,contest-off,135,8795655130496452595,0.91667,48,0,0,228,15,0.4,0.41877,0.01877,0.44,0.64346,0.20346,0.48,0.42882,-0.05118,0.52,0.52186,0.00186,0.56,0.69816,0.13816,0.6,0.72302,0.12302,0.56667,0.56241,-0.00426,0.53333,0.42061,-0.11273,0.5,0.38205,-0.11795,0.46667,0.34227,-0.1244,0.43333,0.4541,0.02076
flat,contest-off,136,2457218606274309385,0.875,43,0,0,214,16,0.4,0.32665,-0.07335,0.44,0.42438,-0.01562,0.48,0.40122,-0.07878,0.52,0.4594,-0.0606,0.56,0.64776,0.08776,0.6,0.67027,0.07027,0.56667,0.69378,0.12711,0.53333,0.63904,0.1057,0.5,0.57129,0.07129,0.46667,0.37862,-0.08805,0.43333,0.449,0.01566
flat,contest-off,137,7956294443923857677,1,48,0,0,227,15,0.4,0.48994,0.08994,0.44,0.60112,0.16112,0.48,0.44684,-0.03316,0.52,0.45604,-0.06396,0.56,0.62376,0.06376,0.6,0.63532,0.03532,0.56667,0.65212,0.08546,0.53333,0.53258,-0.00076,0.5,0.32509,-0.17491,0.46667,0.40469,-0.06198,0.43333,0.44911,0.01578
flat,contest-off,138,8352940350115356113,1,48,0,0,222,13,0.4,0.42349,0.02349,0.44,0.53647,0.09647,0.48,0.61778,0.13778,0.52,0.57128,0.05128,0.56,0.57149,0.01149,0.6,0.63605,0.03605,0.56667,0.49258,-0.07408,0.53333,0.46086,-0.07247,0.5,0.39269,-0.10731,0.46667,0.4587,-0.00797,0.43333,0.42537,-0.00797
flat,contest-off,139,8358167368938430210,1,48,0,0,221,16,0.4,0.4484,0.0484,0.44,0.47621,0.03621,0.48,0.47984,-0.00016,0.52,0.57404,0.05404,0.56,0.54143,-0.01857,0.6,0.70159,0.10159,0.56667,0.41378,-0.15289,0.53333,0.44379,-0.08954,0.5,0.40388,-0.09612,0.46667,0.50223,0.03556,0.43333,0.43699,0.00366
flat,contest-off,140,3992009244474159267,0.91667,48,0,0,223,17,0.4,0.39857,-0.00143,0.44,0.44835,0.00835,0.48,0.47757,-0.00243,0.52,0.53491,0.01491,0.56,0.4373,-0.1227,0.6,0.59853,-0.00147,0.56667,0.38664,-0.18003,0.53333,0.50405,-0.02928,0.5,0.47711,-0.02289,0.46667,0.58581,0.11914,0.43333,0.42943,-0.0039
flat,contest-off,141,6259192055851211704,0.95833,48,0,0,219,17,0.4,0.43065,0.03065,0.44,0.53393,0.09393,0.48,0.44039,-0.03961,0.52,0.6256,0.1056,0.56,0.60036,0.04036,0.6,0.6119,0.0119,0.56667,0.20127,-0.3654,0.53333,0.34365,-0.18968,0.5,0.50638,0.00638,0.46667,0.32795,-0.13871,0.43333,0.46452,0.03119
flat,contest-off,142,18306111740315026876,1,48,0,0,239,15,0.4,0.44924,0.04924,0.44,0.58301,0.14301,0.48,0.56592,0.08592,0.52,0.54774,0.02774,0.56,0.70982,0.14982,0.6,0.69243,0.09243,0.56667,0.19935,-0.36731,0.53333,0.2827,-0.25063,0.5,0.47339,-0.02661,0.46667,0.44176,-0.0249,0.43333,0.37107,-0.06226
flat,contest-off,143,18050175836770535125,0.95833,47,0,0,235,14,0.4,0.45133,0.05133,0.44,0.48474,0.04474,0.48,0.61897,0.13897,0.52,0.63608,0.11608,0.56,0.73752,0.17752,0.6,0.73897,0.13897,0.56667,0.23837,-0.3283,0.53333,0.38496,-0.14837,0.5,0.43213,-0.06787,0.46667,0.45702,-0.00964,0.43333,0.50686,0.07352
flat,contest-off,144,16739764362969114071,0.875,48,0,0,225,14,0.4,0.49187,0.09187,0.44,0.37542,-0.06458,0.48,0.47752,-0.00248,0.52,0.60386,0.08386,0.56,0.53962,-0.02038,0.6,0.63092,0.03092,0.56667,0.54667,-0.01999,0.53333,0.45387,-0.07946,0.5,0.50171,0.00171,0.46667,0.46887,0.0022,0.43333,0.49928,0.06595
flat,contest-off,145,848852860879963878,0.95833,48,0,0,225,13,0.4,0.45946,0.05946,0.44,0.3837,-0.0563,0.48,0.46869,-0.01131,0.52,0.57128,0.05128,0.56,0.61856,0.05856,0.6,0.65838,0.05838,0.56667,0.67777,0.1111,0.53333,0.5033,-0.03004,0.5,0.47742,-0.02258,0.46667,0.5053,0.03863,0.43333,0.39094,-0.04239
flat,contest-off,146,3205153597746751632,1,0,1,0,215,15,0.4,0.53419,0.13419,0.44,0.57646,0.13646,0.48,0.52094,0.04094,0.52,0.55826,0.03826,0.56,0.61396,0.05396,0.6,0.68779,0.08779,0.56667,0.37966,-0.187,0.53333,0.46614,-0.06719,0.5,0.29154,-0.20846,0.46667,0.33269,-0.13397,0.43333,0.47043,0.0371
flat,contest-off,147,6332275324478312909,0.95833,48,0,0,230,16,0.4,0.4557,0.0557,0.44,0.51292,0.07292,0.48,0.5342,0.0542,0.52,0.65779,0.13779,0.56,0.61711,0.05711,0.6,0.64381,0.04381,0.56667,0.50608,-0.06059,0.53333,0.27015,-0.26318,0.5,0.44984,-0.05016,0.46667,0.46699,0.00032,0.43333,0.4338,0.00047
flat,contest-off,148,6212743680007090960,0.91667,47,0,0,222,13,0.4,0.41215,0.01215,0.44,0.4655,0.0255,0.48,0.54302,0.06302,0.52,0.57479,0.05479,0.56,0.5903,0.0303,0.6,0.66474,0.06474,0.56667,0.71519,0.14852,0.53333,0.40892,-0.12441,0.5,0.27668,-0.22332,0.46667,0.4407,-0.02597,0.43333,0.39235,-0.04098
flat,contest-off,149,15860636974303057711,0.95833,48,0,0,226,13,0.4,0.49519,0.09519,0.44,0.54643,0.10643,0.48,0.567,0.087,0.52,0.63668,0.11668,0.56,0.68239,0.12239,0.6,0.65066,0.05066,0.56667,0.34728,-0.21939,0.53333,0.50008,-0.03325,0.5,0.41635,-0.08365,0.46667,0.35613,-0.11053,0.43333,0.44537,0.01204
flat,contest-off,150,2030921653748840159,0.83333,48,0,0,232,15,0.4,0.46809,0.06809,0.44,0.53512,0.09512,0.48,0.39157,-0.08843,0.52,0.54561,0.02561,0.56,0.56834,0.00834,0.6,0.75825,0.15825,0.56667,0.58019,0.01352,0.53333,0.26743,-0.2659,0.5,0.31688,-0.18312,0.46667,0.4214,-0.04526,0.43333,0.42211,-0.01123
flat,contest-off,151,13618313629010594572,0.91667,48,0,0,230,14,0.4,0.68388,0.28388,0.44,0.67148,0.23148,0.48,0.54226,0.06226,0.52,0.63866,0.11866,0.56,0.63674,0.07674,0.6,0.67305,0.07305,0.56667,0.33275,-0.23391,0.53333,0.25254,-0.28079,0.5,0.3976,-0.1024,0.46667,0.41699,-0.04968,0.43333,0.44649,0.01315
flat,contest-off,152,1010332689027009153,0.83333,19,0,0,223,14,0.4,0.39685,-0.00315,0.44,0.40539,-0.03461,0.48,0.55104,0.07104,0.52,0.60076,0.08076,0.56,0.63356,0.07356,0.6,0.62979,0.02979,0.56667,0.62392,0.05725,0.53333,0.57914,0.04581,0.5,0.39359,-0.10641,0.46667,0.39839,-0.06828,0.43333,0.37824,-0.05509
flat,contest-off,153,14858368999525787783,0.91667,48,0,0,230,15,0.4,0.4177,0.0177,0.44,0.53431,0.09431,0.48,0.57751,0.09751,0.52,0.61822,0.09822,0.56,0.59201,0.03201,0.6,0.7728,0.1728,0.56667,0.30843,-0.25824,0.53333,0.49365,-0.03968,0.5,0.33295,-0.16705,0.46667,0.42365,-0.04302,0.43333,0.43361,0.00028
flat,contest-off,154,6546436348934651606,1,48,0,0,216,13,0.4,0.46541,0.06541,0.44,0.5071,0.0671,0.48,0.55534,0.07534,0.52,0.61622,0.09622,0.56,0.64762,0.08762,0.6,0.70579,0.10579,0.56667,0.25864,-0.30803,0.53333,0.37007,-0.16327,0.5,0.39607,-0.10393,0.46667,0.4235,-0.04316,0.43333,0.49531,0.06198
flat,contest-off,155,12868223403720902245,0.95833,43,0,0,250,15,0.4,0.54502,0.14502,0.44,0.49711,0.05711,0.48,0.47834,-0.00166,0.52,0.49504,-0.02496,0.56,0.76018,0.20018,0.6,0.78195,0.18195,0.56667,0.47742,-0.08925,0.53333,0.56917,0.03584,0.5,0.3196,-0.1804,0.46667,0.37925,-0.08742,0.43333,0.36634,-0.067
flat,contest-off,156,8321265895899083827,0.875,48,0,0,219,13,0.4,0.43986,0.03986,0.44,0.49062,0.05062,0.48,0.52664,0.04664,0.52,0.53446,0.01446,0.56,0.55211,-0.00789,0.6,0.7047,0.1047,0.56667,0.64765,0.08098,0.53333,0.50285,-0.03048,0.5,0.47541,-0.02459,0.46667,0.35395,-0.11272,0.43333,0.44322,0.00989
flat,contest-off,157,15039605100595344066,0.91667,48,0,0,249,15,0.4,0.48477,0.08477,0.44,0.56835,0.12835,0.48,0.55925,0.07925,0.52,0.58882,0.06882,0.56,0.50809,-0.05191,0.6,0.92657,0.32657,0.56667,0.39643,-0.17023,0.53333,0.34159,-0.19175,0.5,0.36173,-0.13827,0.46667,0.44227,-0.02439,0.43333,0.56306,0.12972
flat,contest-off,158,9764367498554838039,0.91667,48,0,0,235,13,0.4,0.51137,0.11137,0.44,0.57895,0.13895,0.48,0.64163,0.16163,0.52,0.66842,0.14842,0.56,0.66383,0.10383,0.6,0.70241,0.10241,0.56667,0.42379,-0.14287,0.53333,0.31572,-0.21762,0.5,0.36004,-0.13996,0.46667,0.43228,-0.03439,0.43333,0.32985,-0.10348
flat,contest-off,159,1401285671420280921,0.91667,48,0,0,197,12,0.4,0.3985,-0.0015,0.44,0.42835,-0.01165,0.48,0.52378,0.04378,0.52,0.55828,0.03828,0.56,0.55737,-0.00263,0.6,0.52446,-0.07554,0.56667,0.5958,0.02913,0.53333,0.70685,0.17352,0.5,0.65792,0.15792,0.46667,0.46833,0.00167,0.43333,0.3226,-0.11073
flat,contest-off,160,1419299923315164924,1,48,0,0,237,13,0.4,0.43948,0.03948,0.44,0.54137,0.10137,0.48,0.55089,0.07089,0.52,0.54072,0.02072,0.56,0.54738,-0.01262,0.6,0.73357,0.13357,0.56667,0.62865,0.06198,0.53333,0.58351,0.05017,0.5,0.31763,-0.18237,0.46667,0.34704,-0.11963,0.43333,0.4466,0.01327
flat,contest-off,161,1571644621406740689,0.91667,47,0,0,241,15,0.4,0.44008,0.04008,0.44,0.46921,0.02921,0.48,0.4215,-0.0585,0.52,0.48066,-0.03934,0.56,0.58029,0.02029,0.6,0.7031,0.1031,0.56667,0.75693,0.19026,0.53333,0.376,-0.15734,0.5,0.45377,-0.04623,0.46667,0.40416,-0.06251,0.43333,0.48812,0.05478
flat,contest-on,42,7866970894399389894,0.875,48,0,0,224,13,0.4,0.49746,0.09746,0.44,0.50932,0.06932,0.48,0.54646,0.06646,0.52,0.68711,0.16711,0.56,0.56907,0.00907,0.6,0.79364,0.19364,0.56667,0.49006,-0.07661,0.53333,0.38859,-0.14474,0.5,0.38783,-0.11217,0.46667,0.3693,-0.09736,0.43333,0.39697,-0.03636
flat,contest-on,43,16025465110757812240,0.875,47,0,0,217,16,0.4,0.62954,0.22954,0.44,0.56578,0.12578,0.48,0.5895,0.1095,0.52,0.56217,0.04217,0.56,0.72239,0.16239,0.6,0.67039,0.07039,0.56667,0.43495,-0.13172,0.53333,0.38645,-0.14688,0.5,0.29302,-0.20698,0.46667,0.47421,0.00754,0.43333,0.40945,-0.02388
flat,contest-on,44,4277616332869589775,0.95833,48,0,0,184,12,0.4,0.38966,-0.01034,0.44,0.3796,-0.0604,0.48,0.38632,-0.09368,0.52,0.46037,-0.05963,0.56,0.57281,0.01281,0.6,0.54242,-0.05758,0.56667,0.56298,-0.00369,0.53333,0.61693,0.08359,0.5,0.67079,0.17079,0.46667,0.33775,-0.12892,0.43333,0.2983,-0.13504
flat,contest-on,45,14651843739314422865,0.95833,48,0,0,219,13,0.4,0.59514,0.19514,0.44,0.4199,-0.0201,0.48,0.61435,0.13435,0.52,0.67768,0.15768,0.56,0.68385,0.12385,0.6,0.74911,0.14911,0.56667,0.39675,-0.16991,0.53333,0.3518,-0.18154,0.5,0.42662,-0.07338,0.46667,0.42173,-0.04494,0.43333,0.4977,0.06437
flat,contest-on,46,7123542764809933110,0.95833,48,0,0,232,13,0.4,0.37422,-0.02578,0.44,0.39648,-0.04352,0.48,0.56427,0.08427,0.52,0.52334,0.00334,0.56,0.61592,0.05592,0.6,0.73364,0.13364,0.56667,0.45192,-0.11474,0.53333,0.44393,-0.0894,0.5,0.55718,0.05718,0.46667,0.59641,0.12974,0.43333,0.32228,-0.11105
flat,contest-on,47,2783769854162220430,0.91667,48,0,0,240,15,0.4,0.5326,0.1326,0.44,0.5839,0.1439,0.48,0.51814,0.03814,0.52,0.71076,0.19076,0.56,0.61075,0.05075,0.6,0.81134,0.21134,0.56667,0.40616,-0.1605,0.53333,0.35032,-0.18301,0.5,0.35312,-0.14688,0.46667,0.4155,-0.05117,0.43333,0.42855,-0.00479
flat,contest-on,48,13568601697556214931,0.95833,48,0,0,212,12,0.4,0.3691,-0.0309,0.44,0.43706,-0.00294,0.48,0.59198,0.11198,0.52,0.57526,0.05526,0.56,0.62693,0.06693,0.6,0.63828,0.03828,0.56667,0.52642,-0.04025,0.53333,0.54361,0.01028,0.5,0.44633,-0.05367,0.46667,0.36332,-0.10334,0.43333,0.3733,-0.06003
flat,contest-on,49,15151429722450145834,0.95833,48,0,0,216,14,0.4,0.39986,-0.00014,0.44,0.50864,0.06864,0.48,0.53188,0.05188,0.52,0.56255,0.04255,0.56,0.53499,-0.02501,0.6,0.61982,0.01982,0.56667,0.45812,-0.10855,0.53333,0.38697,-0.14636,0.5,0.36679,-0.13321,0.46667,0.43806,-0.02861,0.43333,0.4839,0.05057
flat,contest-on,50,2525340842558038626,0.95833,39,0,0,205,14,0.4,0.55026,0.15026,0.44,0.50819,0.06819,0.48,0.54021,0.06021,0.52,0.57934,0.05934,0.56,0.59321,0.03321,0.6,0.67394,0.07394,0.56667,0.41351,-0.15316,0.53333,0.4373,-0.09604,0.5,0.23243,-0.26757,0.46667,0.47218,0.00551,0.43333,0.31829,-0.11504
flat,contest-on,51,14615894513276524081,0.95833,39,0,0,205,12,0.4,0.4273,0.0273,0.44,0.44134,0.00134,0.48,0.46836,-0.01164,0.52,0.4411,-0.0789,0.56,0.636,0.076,0.6,0.58776,-0.01224,0.56667,0.70094,0.13427,0.53333,0.75712,0.22379,0.5,0.52274,0.02274,0.46667,0.39379,-0.07288,0.43333,0.41387,-0.01947
flat,contest-on,52,4206045029128214928,0.91667,48,0,0,206,15,0.4,0.47396,0.07396,0.44,0.54829,0.10829,0.48,0.49629,0.01629,0.52,0.53197,0.01197,0.56,0.68979,0.12979,0.6,0.60707,0.00707,0.56667,0.47329,-0.09338,0.53333,0.37392,-0.15941,0.5,0.32813,-0.17187,0.46667,0.34843,-0.11824,0.43333,0.37105,-0.06229
flat,contest-on,53,12982968962378681125,0.95833,48,0,0,219,13,0.4,0.50345,0.10345,0.44,0.48478,0.04478,0.48,0.45601,-0.02399,0.52,0.51288,-0.00712,0.56,0.67247,0.11247,0.6,0.74628,0.14628,0.56667,0.57529,0.00862,0.53333,0.32966,-0.20367,0.5,0.33497,-0.16503,0.46667,0.42251,-0.04416,0.43333,0.53718,0.10385
flat,contest-on,54,13116788519819945243,0.91667,48,0,0,190,14,0.4,0.39811,-0.00189,0.44,0.40717,-0.03283,0.48,0.47612,-0.00388,0.52,0.4053,-0.1147,0.56,0.46279,-0.09721,0.6,0.55871,-0.04129,0.56667,0.57552,0.00885,0.53333,0.61636,0.08302,0.5,0.44771,-0.05229,0.46667,0.48849,0.02183,0.43333,0.46074,0.02741
flat,contest-on,55,1081278511665528352,0.83333,33,0,0,205,13,0.4,0.45031,0.05031,0.44,0.48489,0.04489,0.48,0.50516,0.02516,0.52,0.64225,0.12225,0.56,0.69181,0.13181,0.6,0.73929,0.13929,0.56667,0.40507,-0.16159,0.53333,0.42885,-0.10448,0.5,0.5016,0.0016,0.46667,0.59982,0.13315,0.43333,0.3659,-0.06744
flat,contest-on,56,12490565203973500126,0.95833,47,0,0,211,15,0.4,0.53434,0.13434,0.44,0.54131,0.10131,0.48,0.57879,0.09879,0.52,0.56199,0.04199,0.56,0.58144,0.02144,0.6,0.74136,0.14136,0.56667,0.5845,0.01783,0.53333,0.37126,-0.16208,0.5,0.40515,-0.09485,0.46667,0.53959,0.07293,0.43333,0.34204,-0.0913
flat,contest-on,57,18433873328958123614,0.91667,42,0,0,225,13,0.4,0.39708,-0.00292,0.44,0.55224,0.11224,0.48,0.5157,0.0357,0.52,0.59337,0.07337,0.56,0.48337,-0.07663,0.6,0.68839,0.08839,0.56667,0.47455,-0.09212,0.53333,0.46356,-0.06978,0.5,0.49625,-0.00375,0.46667,0.51466,0.048,0.43333,0.39625,-0.03709
flat,contest-on,58,1296186779362017650,0.91667,48,0,0,212,13,0.4,0.48879,0.08879,0.44,0.54397,0.10397,0.48,0.64703,0.16703,0.52,0.63125,0.11125,0.56,0.61597,0.05597,0.6,0.67205,0.07205,0.56667,0.43503,-0.13164,0.53333,0.37655,-0.15678,0.5,0.34391,-0.15609,0.46667,0.40873,-0.05793,0.43333,0.43943,0.00609
flat,contest-on,59,9740738660694653780,1,48,0,0,212,15,0.4,0.47858,0.07858,0.44,0.58584,0.14584,0.48,0.57101,0.09101,0.52,0.53134,0.01134,0.56,0.67957,0.11957,0.6,0.72893,0.12893,0.56667,0.50092,-0.06574,0.53333,0.46416,-0.06917,0.5,0.40684,-0.09316,0.46667,0.49588,0.02922,0.43333,0.43322,-0.00012
flat,contest-on,60,14313073835072204350,0.875,47,0,0,209,14,0.4,0.62964,0.22964,0.44,0.54756,0.10756,0.48,0.58386,0.10386,0.52,0.54153,0.02153,0.56,0.62874,0.06874,0.6,0.72558,0.12558,0.56667,0.22495,-0.34172,0.53333,0.23587,-0.29746,0.5,0.39902,-0.10098,0.46667,0.50991,0.04325,0.43333,0.45505,0.02172
flat,contest-on,61,6764869250894323194,0.91667,48,0,0,216,12,0.4,0.41819,0.01819,0.44,0.45367,0.01367,0.48,0.51631,0.03631,0.52,0.50103,-0.01897,0.56,0.5629,0.0029,0.6,0.59122,-0.00878,0.56667,0.47482,-0.09185,0.53333,0.5553,0.02197,0.5,0.46886,-0.03114,0.46667,0.4949,0.02823,0.43333,0.3984,-0.03493
flat,contest-on,62,13197687409570383245,0.95833,47,0,0,189,12,0.4,0.4182,0.0182,0.44,0.45083,0.01083,0.48,0.49069,0.01069,0.52,0.45958,-0.06042,0.56,0.56317,0.00317,0.6,0.55839,-0.04161,0.56667,0.47519,-0.09148,0.53333,0.55136,0.01803,0.5,0.47606,-0.02394,0.46667,0.52092,0.05426,0.43333,0.29029,-0.14304
flat,contest-on,63,14724821546572548169,0.95833,48,0,0,222,16,0.4,0.47048,0.07048,0.44,0.52401,0.08401,0.48,0.60206,0.12206,0.52,0.51206,-0.00794,0.56,0.67145,0.11145,0.6,0.70967,0.10967,0.56667,0.33841,-0.22825,0.53333,0.42938,-0.10395,0.5,0.56842,0.06842,0.46667,0.50479,0.03812,0.43333,0.36989,-0.06344
flat,contest-on,64,3445731955712234017,1,47,0,0,210,15,0.4,0.37467,-0.02533,0.44,0.52347,0.08347,0.48,0.44301,-0.03699,0.52,0.54868,0.02868,0.56,0.403,-0.157,0.6,0.61924,0.01924,0.56667,0.60365,0.03698,0.53333,0.58975,0.05641,0.5,0.59236,0.09236,0.46667,0.42585,-0.04082,0.43333,0.31457,-0.11876
flat,contest-on,65,3739500132677704970,0.95833,48,0,0,216,14,0.4,0.56299,0.16299,0.44,0.53892,0.09892,0.48,0.51195,0.03195,0.52,0.66237,0.14237,0.56,0.78879,0.22879,0.6,0.66057,0.06057,0.56667,0.44899,-0.11768,0.53333,0.4776,-0.05574,0.5,0.47502,-0.02498,0.46667,0.41695,-0.04971,0.43333,0.43697,0.00364
flat,contest-on,66,14327194085045975477,0.83333,48,0,0,189,14,0.4,0.46481,0.06481,0.44,0.41956,-0.02044,0.48,0.51701,0.03701,0.52,0.52438,0.00438,0.56,0.57975,0.01975,0.6,0.64475,0.04475,0.56667,0.39645,-0.17022,0.53333,0.58637,0.05304,0.5,0.47254,-0.02746,0.46667,0.47996,0.01329,0.43333,0.32318,-0.11016
flat,contest-on,67,14672569567903108988,0.95833,47,0,0,223,16,0.4,0.59124,0.19124,0.44,0.61326,0.17326,0.48,0.63609,0.15609,0.52,0.75186,0.23186,0.56,0.55088,-0.00912,0.6,0.81468,0.21468,0.56667,0.39367,-0.173,0.53333,0.33471,-0.19862,0.5,0.38072,-0.11928,0.46667,0.31481,-0.15185,0.43333,0.39876,-0.03457
flat,contest-on,68,1903738190420805893,1,4,0,0,226,15,0.4,0.44961,0.04961,0.44,0.50279,0.06279,0.48,0.68241,0.20241,0.52,0.45678,-0.06322,0.56,0.6228,0.0628,0.6,0.72503,0.12503,0.56667,0.66959,0.10292,0.53333,0.36417,-0.16917,0.5,0.41401,-0.08599,0.46667,0.34885,-0.11782,0.43333,0.55289,0.11956
flat,contest-on,69,17555436008881469802,0.875,48,0,0,198,12,0.4,0.31059,-0.08941,0.44,0.51047,0.07047,0.48,0.5096,0.0296,0.52,0.49021,-0.02979,0.56,0.56377,0.00377,0.6,0.75628,0.15628,0.56667,0.53817,-0.0285,0.53333,0.61799,0.08466,0.5,0.40616,-0.09384,0.46667,0.51228,0.04561,0.43333,0.40933,-0.02401
flat,contest-on,70,8736573639193696620,0.91667,48,0,0,217,12,0.4,0.37574,-0.02426,0.44,0.49901,0.05901,0.48,0.37128,-0.10872,0.52,0.44407,-0.07593,0.56,0.49805,-0.06195,0.6,0.64061,0.04061,0.56667,0.64632,0.07966,0.53333,0.583,0.04967,0.5,0.5835,0.0835,0.46667,0.48308,0.01641,0.43333,0.50025,0.06692
flat,contest-on,71,4741717457418057706,0.91667,48,0,0,239,16,0.4,0.51149,0.11149,0.44,0.54698,0.10698,0.48,0.52684,0.04684,0.52,0.56056,0.04056,0.56,0.6045,0.0445,0.6,0.82999,0.22999,0.56667,0.48346,-0.0832,0.53333,0.57477,0.04144,0.5,0.19721,-0.30279,0.46667,0.38329,-0.08338,0.43333,0.44762,0.01429
