schema=1
code_revision=9631800
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PredationVariation
DecisionPolicyVersion=Legacy
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=false
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=false
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=1.5
ReproductionNeedFraction=0.45
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-off,229,13384933011719538471,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,238,7829740854839484704,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,243,11071995075702019566,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,42,12357379806708561431,93,0,0.6345,6.9858,1.0435,0.5050,0.4489,0.5066,0.4659,0.4822,0.5537,0.5827,0.4690,0.5191,0.5167,0.4876,0.5060,0.4775,0.8911,0.4161,0.5648,0.9399,0.1156,0.4926
slope-on,52,8374615641628517469,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,53,7769105809154782627,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,55,14619198180180187730,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,58,16695382519104465422,64,0,0.5739,11.2351,0.8396,0.4573,0.5652,0.5081,0.4854,0.5062,0.5218,0.5431,0.4886,0.5561,0.5085,0.5240,0.5208,0.3018,0.2189,0.3814,0.1152,0.8452,0.0555,0.4775
slope-on,69,13962548418015171572,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,74,10078172157278854742,60,0,0.6426,0.1639,0.0177,0.4872,0.4963,0.4729,0.4741,0.4582,0.4912,0.5018,0.5320,0.5214,0.4754,0.5488,0.3431,0.9564,0.8897,0.6654,0.3243,0.7201,0.1088,0.5068
slope-on,80,7199012908864707656,67,0,0.6148,12.4482,0.7640,0.4938,0.4100,0.4755,0.5151,0.5115,0.5433,0.5483,0.4917,0.4740,0.4844,0.4667,0.5024,0.7468,0.4503,0.3615,0.2084,0.5180,0.0730,0.5601
slope-on,98,1476089998122093576,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,101,11449016021309072892,74,0,0.3548,1.0162,0.1579,0.5096,0.5664,0.4793,0.5337,0.4505,0.5499,0.5403,0.5323,0.5424,0.5330,0.4928,0.5762,0.7050,0.8563,0.0968,0.2337,0.7262,0.2176,0.4964
slope-on,107,5030527249623743683,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,114,14555309882222299394,127,0,0.6724,20.4339,0.4181,0.5370,0.4878,0.4741,0.4675,0.4663,0.5680,0.5290,0.5109,0.5476,0.4587,0.5337,0.5249,0.3937,0.6540,0.2304,0.3519,0.6773,0.3398,0.5515
slope-on,118,3998114190122350760,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,120,9467004532738557481,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,128,16399894294761137415,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,135,10480645235289936849,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,147,5276829035380694396,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,148,9133068841543954847,31,0,0.5688,12.7966,0.4436,0.5267,0.5590,0.4681,0.4968,0.4803,0.4060,0.4913,0.5153,0.4600,0.4852,0.5279,0.4923,0.6813,0.8000,0.4198,0.5366,0.5385,0.1603,0.5422
slope-on,150,4400538549175417159,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,152,7220875828782849752,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,153,13020695045088875332,173,0,0.6651,0.2450,0.1005,0.5189,0.5288,0.4399,0.4374,0.4910,0.5126,0.5830,0.5245,0.5197,0.5372,0.5094,0.4801,0.7227,0.7146,0.1938,0.4420,0.3921,0.1455,0.4641
slope-on,167,2532375543739915278,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,176,15358020646297382585,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,187,6322403996277069048,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,193,17370787831345792691,125,0,0.6177,13.9916,0.3713,0.4835,0.5282,0.5284,0.4993,0.4871,0.5094,0.5818,0.4630,0.5339,0.4592,0.4836,0.5142,0.3134,0.4123,0.2562,0.3166,0.4825,0.2384,0.5696
slope-on,221,2780549137819776292,5,0,0.3709,9.1607,0.7669,0.6246,0.4998,0.4200,0.4497,0.5478,0.4683,0.5728,0.5257,0.4506,0.5668,0.4929,0.5644,0.0225,0.9402,0.3275,0.4966,0.7735,0.5222,0.5304
slope-on,228,14418114847100454567,123,0,0.5637,23.3804,0.4908,0.4629,0.5106,0.4987,0.5253,0.4663,0.5390,0.5427,0.4399,0.5273,0.5075,0.5004,0.5403,0.1795,0.5834,0.1261,0.2830,0.6973,0.3489,0.4875
slope-on,229,4138217330835756073,17,0,0.6881,18.8084,0.4625,0.5167,0.4703,0.4115,0.5440,0.4317,0.4685,0.5422,0.4508,0.5044,0.5540,0.4698,0.5514,0.8345,0.5796,0.6327,0.4990,0.7862,0.0394,0.5356
slope-on,238,2874149124863586366,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,243,15647904795352372483,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
