arm,seed,sample,sample_count,tick,population,extinct_at_end,at_cap,peak_population,starvation_deaths,dehydration_deaths,age_deaths,health_deaths,predation_deaths,starvation_deaths_interval,total_deaths_interval,plant_patches,seed_eligible_patches,plant_biomass,plant_growth_cumulative,plant_offtake_cumulative,plant_mortality_cumulative,mean_energy_fraction,behavior_hash
control,56,24,27,64000,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,5989892116640640136
control,56,25,27,66666,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,18413579834940939414
control,56,26,27,69333,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,356407332854484431
control,56,27,27,72000,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,15292955989390336840
control,57,1,27,2666,36,1,0,499,0,0,3,0,0,0,3,21,18,1307.9641,2786.1711,485.1766,1425.0209,0.7179,8580184581010590841
control,57,2,27,5333,64,1,0,499,0,0,28,0,0,0,25,24,22,1610.5068,6137.3667,1668.2839,3290.55,0.7913,17691581024228890757
control,57,3,27,8000,122,1,0,499,0,0,73,0,0,0,45,23,19,1449.7054,10075.1768,3546.8574,5510.5225,0.7887,4550768367329043127
control,57,4,27,10666,272,1,0,499,0,0,149,0,0,0,76,19,16,1184.5079,16034.875,7427.8838,7854.1685,0.8005,1940553469745231644
control,57,5,27,13333,499,1,0,499,0,0,303,0,0,0,154,18,12,848.2167,25883.2227,15893.5137,9571.9082,0.7564,8137049313785255441
control,57,6,27,16000,2,1,0,499,353,0,539,0,0,353,589,0,0,0,28545.3848,18924.3867,10051.293,0.0068,18302196147779687571
control,57,7,27,18666,0,1,0,499,355,0,539,0,0,2,2,0,0,0,28545.3848,18924.3867,10051.293,,6734985554385393309
control,57,8,27,21333,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,3441919321791040148
control,57,9,27,24000,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,2598687847027677215
control,57,10,27,26666,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,14793607982188449757
control,57,11,27,29333,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,8781589644296478164
control,57,12,27,32000,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,16790918104753785695
control,57,13,27,34666,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,12302728222411611677
control,57,14,27,37333,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,17536683170296609300
control,57,15,27,40000,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,189988817767279519
control,57,16,27,42666,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,6225591419241891677
control,57,17,27,45333,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,2022209879913951572
control,57,18,27,48000,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,7452915006561567455
control,57,19,27,50666,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,3304052885784150429
control,57,20,27,53333,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,3897691693627300244
control,57,21,27,56000,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,14551535676871957279
control,57,22,27,58666,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,2828116925975348957
control,57,23,27,61333,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,2598121279775077588
control,57,24,27,64000,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,8893906371428769375
control,57,25,27,66666,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,17061977119145195805
control,57,26,27,69333,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,14038075891283165460
control,57,27,27,72000,0,1,0,499,355,0,539,0,0,0,0,0,0,0,28545.3848,18924.3867,10051.293,,4630465712887961247
control,58,1,27,2666,43,1,0,358,0,0,5,0,0,0,5,21,19,1415.4646,2607.7087,477.3275,1146.9181,0.8046,1253555320679425580
control,58,2,27,5333,99,1,0,358,0,0,30,0,0,0,25,21,16,1233.261,6071.3413,1854.9054,3415.1782,0.8107,3883036533937303790
control,58,3,27,8000,175,1,0,358,0,0,95,0,0,0,65,19,17,1248.5598,10245.9453,4329.0161,5100.1958,0.7979,17826633525497210908
control,58,4,27,10666,358,1,0,358,0,0,190,1,0,0,96,21,11,842.8566,16080.3613,9037.1055,6632.2261,0.7761,7915620130689230746
control,58,5,27,13333,87,1,0,358,306,0,338,3,0,306,456,1,0,0.0511,19138.0137,12519.3838,7050.1455,0.0035,17762065734803892980
control,58,6,27,16000,0,1,0,358,391,0,340,3,0,85,87,0,0,0,19146.623,12527.5088,7050.6499,,8004647896702159557
control,58,7,27,18666,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,11128675581341320411
control,58,8,27,21333,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,11778250040931743898
control,58,9,27,24000,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,17976594709980308229
control,58,10,27,26666,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,2961264982043900443
control,58,11,27,29333,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,8504406252771999450
control,58,12,27,32000,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,8649876405353004357
control,58,13,27,34666,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,7993738883339007835
control,58,14,27,37333,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,7794797485641768730
control,58,15,27,40000,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,13871917507801887109
control,58,16,27,42666,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,12076041574283194011
control,58,17,27,45333,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,54830280366673242
control,58,18,27,48000,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,10644605941792928709
control,58,19,27,50666,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,3920127115308805595
control,58,20,27,53333,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,2311142577115439514
control,58,21,27,56000,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,12292996281403884549
control,58,22,27,58666,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,2118435857586534171
control,58,23,27,61333,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,11373681608551774170
control,58,24,27,64000,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,10711359179995204165
control,58,25,27,66666,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,12645104634602980443
control,58,26,27,69333,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,9087222109487958042
control,58,27,27,72000,0,1,0,358,391,0,340,3,0,0,0,0,0,0,19146.623,12527.5088,7050.6499,,13197714684547709573
control,59,1,27,2666,37,1,0,358,0,0,2,0,0,0,2,18,16,1143.0675,2682.2087,474.3214,1496.8114,0.7123,11221429358755966710
control,59,2,27,5333,61,1,0,358,0,0,22,2,0,0,22,23,21,1521.6859,5900.3105,1522.9232,3287.7224,0.791,7757722580375074086
control,59,3,27,8000,172,1,0,358,0,0,49,2,0,0,27,22,21,1499.2687,10083.0313,3869.6694,5146.0537,0.7828,7164636473126030078
control,59,4,27,10666,358,1,0,358,0,0,117,2,0,0,68,18,9,654.6057,16860.0645,9609.8008,7027.0259,0.7773,15941174187624177891
control,59,5,27,13333,287,1,0,358,107,0,292,3,0,107,283,9,0,1.0558,22925.8379,15622.8613,7733.1372,0.0826,11136926052538685306
control,59,6,27,16000,0,1,0,358,367,0,319,3,0,260,287,0,0,0,23039.2402,15730.9141,7739.4463,,13958202813962321960
control,59,7,27,18666,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,14149369107319961266
control,59,8,27,21333,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,2428955610761013779
control,59,9,27,24000,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,8050201465630662504
control,59,10,27,26666,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,809016558634635250
control,59,11,27,29333,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,17397530988535778387
control,59,12,27,32000,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,17874756976059100584
control,59,13,27,34666,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,15877578787357753906
control,59,14,27,37333,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,11355281662141026707
control,59,15,27,40000,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,11165657741565162216
control,59,16,27,42666,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,4724384932666802034
control,59,17,27,45333,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,15555700650281349587
control,59,18,27,48000,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,11184785667556915496
control,59,19,27,50666,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,520187945978896306
control,59,20,27,53333,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,3537397466275893011
control,59,21,27,56000,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,18152575937329268840
control,59,22,27,58666,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,3634200483926749426
control,59,23,27,61333,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,1503761191095571795
control,59,24,27,64000,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,17901260458184631976
control,59,25,27,66666,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,7677065528748515122
control,59,26,27,69333,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,5162600470933679763
control,59,27,27,72000,0,1,0,358,367,0,319,3,0,0,0,0,0,0,23039.2402,15730.9141,7739.4463,,13390063251536445416
control,60,1,27,2666,39,1,0,338,0,0,2,0,0,0,2,20,18,1280.0656,2705.8608,494.7482,1363.0415,0.7844,14735474029382801918
control,60,2,27,5333,75,1,0,338,0,0,28,0,0,0,26,22,22,1561.3413,5939.3491,1661.2708,3148.7273,0.8011,11915879112936414253
control,60,3,27,8000,150,1,0,338,0,0,73,0,0,0,45,23,20,1419.8092,10216.0547,4069.1912,5159.1309,0.781,8475274730214646671
control,60,4,27,10666,305,1,0,338,0,0,166,1,0,0,94,22,17,1214.2375,17021.3926,9085.9473,7152.9751,0.8073,9898482224522369222
control,60,5,27,13333,338,1,0,338,20,0,337,1,0,20,191,15,0,4.3339,23420.3027,15793.7021,8052.3628,0.0748,6078743822018372073
control,60,6,27,16000,0,1,0,338,304,1,390,1,0,284,338,0,0,0,23732.8926,16096.1436,8066.7451,,12006881580329126669
control,60,7,27,18666,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,358621613765035999
control,60,8,27,21333,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,15066468108740516010
control,60,9,27,24000,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,11421085076304963789
control,60,10,27,26666,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,13479395382942134431
control,60,11,27,29333,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,6461761871293851498
control,60,12,27,32000,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,133109669260096909
control,60,13,27,34666,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,8514199945050693727
control,60,14,27,37333,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,11684669326397145386
control,60,15,27,40000,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,11654932688156522829
control,60,16,27,42666,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,3042904007188451103
control,60,17,27,45333,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,3442980691915950570
control,60,18,27,48000,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,15089082657749947405
control,60,19,27,50666,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,12147188286378513631
control,60,20,27,53333,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,1476182684835109290
control,60,21,27,56000,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,7865763643298287053
control,60,22,27,58666,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,12640077089444412831
control,60,23,27,61333,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,16842159000688528490
control,60,24,27,64000,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,17514420848017900173
control,60,25,27,66666,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,4164303075968381279
control,60,26,27,69333,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,1116724731116337706
control,60,27,27,72000,0,1,0,338,304,1,390,1,0,0,0,0,0,0,23732.8926,16096.1436,8066.7451,,16830377081172898381
control,61,1,27,2666,41,1,0,463,0,0,1,0,0,0,1,21,19,1347.1732,2642.2805,507.0688,1220.0433,0.743,14787577401604403480
control,61,2,27,5333,75,1,0,463,0,0,20,1,0,0,20,23,21,1512.7664,5888.1836,1722.1001,3085.2827,0.7911,7810971600609153365
control,61,3,27,8000,202,1,0,463,0,0,51,3,0,0,33,23,22,1561.6682,10685.2803,4490.8882,5064.6763,0.7873,4419431525724748282
control,61,4,27,10666,463,1,0,463,0,0,117,3,0,0,66,20,6,515.2426,19049.3262,12198.3438,6768.4053,0.7489,5369071195301377289
control,61,5,27,13333,3,1,0,463,433,0,189,4,0,433,506,0,0,0,20833.0273,14292.0156,6973.9355,0,9009633944068616628
control,61,6,27,16000,0,1,0,463,436,0,189,4,0,3,3,0,0,0,20833.0273,14292.0156,6973.9355,,5250231096488030268
control,61,7,27,18666,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,17460063142766657234
control,61,8,27,21333,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,10808424888341255667
control,61,9,27,24000,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,7226183695054521340
control,61,10,27,26666,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,6355600606605535634
control,61,11,27,29333,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,6228700342348355251
control,61,12,27,32000,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,1751502167274032060
control,61,13,27,34666,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,14548165198077923410
control,61,14,27,37333,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,12485387678203786611
control,61,15,27,40000,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,12011528206276777852
control,61,16,27,42666,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,16223601645536189714
control,61,17,27,45333,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,8924109725477962803
control,61,18,27,48000,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,2554082297961434940
control,61,19,27,50666,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,607920814961969618
control,61,20,27,53333,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,17100481506050529523
control,61,21,27,56000,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,13400226890589469436
control,61,22,27,58666,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,11500281215064282258
control,61,23,27,61333,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,13940411068836762035
control,61,24,27,64000,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,16703629611304175292
control,61,25,27,66666,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,2054699654943234898
control,61,26,27,69333,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,506824134256237683
control,61,27,27,72000,0,1,0,463,436,0,189,4,0,0,0,0,0,0,20833.0273,14292.0156,6973.9355,,243487449435005564
control,62,1,27,2666,37,1,0,473,0,0,2,0,0,0,2,21,17,1266.646,2653.6035,474.2115,1344.752,0.676,9946659506818726595
control,62,2,27,5333,53,1,0,473,0,0,23,0,0,0,21,23,22,1553.01,5787.3174,1384.0879,3282.2603,0.7377,14951074840526945575
control,62,3,27,8000,76,1,0,473,0,0,54,3,0,0,34,23,21,1510.3121,8817.5342,2666.3591,5073.124,0.7897,12604581800267440910
control,62,4,27,10666,202,1,0,473,0,0,95,3,0,0,41,21,20,1413.2527,13805.8672,5483.9365,7340.6597,0.7931,17192044134364011320
control,62,5,27,13333,473,1,0,473,0,0,208,3,0,0,113,14,2,203.2347,21309.0332,12467.0254,9070.7402,0.5992,16748039124641950735
control,62,6,27,16000,0,1,0,473,413,0,296,5,0,413,503,0,0,0,22067.252,13404.5439,9094.9395,,4539700070696909089
control,62,7,27,18666,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,2557479630258917303
control,62,8,27,21333,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,3096746724951707842
control,62,9,27,24000,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,4236374868242498145
control,62,10,27,26666,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,17774376995779851511
control,62,11,27,29333,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,7676745388908420354
control,62,12,27,32000,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,16221771304360376225
control,62,13,27,34666,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,15385544670559583799
control,62,14,27,37333,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,14995264693513756994
control,62,15,27,40000,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,6571540164429785313
control,62,16,27,42666,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,13200920381400534903
control,62,17,27,45333,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,11388542622114596226
control,62,18,27,48000,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,17430427263377235489
control,62,19,27,50666,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,10409403776818732215
control,62,20,27,53333,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,14855414912603967938
control,62,21,27,56000,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,13259917252066917217
control,62,22,27,58666,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,9760236017005714935
control,62,23,27,61333,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,11967015339607130626
control,62,24,27,64000,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,12035940308650931361
control,62,25,27,66666,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,1797281887936328503
control,62,26,27,69333,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,14364951192943942210
control,62,27,27,72000,0,1,0,473,413,0,296,5,0,0,0,0,0,0,22067.252,13404.5439,9094.9395,,636881932394335713
control,63,1,27,2666,32,1,0,317,0,0,7,0,0,0,7,20,18,1300.0332,2644.3262,497.837,1278.457,0.7357,13408970858539468921
control,63,2,27,5333,51,1,0,317,0,0,34,0,0,0,27,21,21,1489.7588,5703.4893,1440.498,3205.2324,0.7966,9705143093098280838
control,63,3,27,8000,112,1,0,317,0,0,68,0,0,0,34,23,20,1428.0441,9590.5859,3323.125,5271.3521,0.7967,16638769630518988115
control,63,4,27,10666,243,1,0,317,0,0,136,0,0,0,68,24,20,1478.2094,15984.7119,7486.207,7452.2695,0.8035,8155291572200434982
control,63,5,27,13333,317,1,0,317,6,0,281,0,0,6,151,12,0,1.3908,21616.7051,13207.8818,8838.8281,0.198,13832525536794557092
control,63,6,27,16000,0,1,0,317,274,1,329,0,0,268,317,0,0,0,21799.3164,13384.9053,8845.7002,,11446991271805249339
control,63,7,27,18666,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,1620356470170671405
control,63,8,27,21333,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,15979821071558808156
control,63,9,27,24000,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,17784458415370955131
control,63,10,27,26666,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,3980659679150834285
control,63,11,27,29333,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,17166920221248869532
control,63,12,27,32000,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,17123337947785254587
control,63,13,27,34666,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,8261506396768709805
control,63,14,27,37333,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,11961292732305611228
control,63,15,27,40000,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,18178696011480048891
control,63,16,27,42666,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,9332582816464288749
control,63,17,27,45333,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,3250757541366971932
control,63,18,27,48000,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,16341664478490228795
control,63,19,27,50666,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,4321941169442338349
control,63,20,27,53333,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,10530603460490791772
control,63,21,27,56000,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,5575584908719616635
control,63,22,27,58666,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,13448532518488791917
control,63,23,27,61333,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,1449184098109763996
control,63,24,27,64000,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,7789484003692036027
control,63,25,27,66666,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,16673323864940913069
control,63,26,27,69333,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,3145408866617623260
control,63,27,27,72000,0,1,0,317,274,1,329,0,0,0,0,0,0,0,21799.3164,13384.9053,8845.7002,,10059191967430085115
control,64,1,27,2666,38,1,0,440,0,0,5,0,0,0,5,20,18,1287.8329,2700.6616,486.8365,1357.9897,0.7899,5542273347621198112
control,64,2,27,5333,71,1,0,440,0,0,26,0,0,0,21,21,20,1427.1365,6035.2842,1601.8003,3438.3506,0.7716,1974729287735698346
control,64,3,27,8000,98,1,0,440,0,0,73,0,0,0,47,23,22,1602.4294,9609.7441,3220.5007,5218.7593,0.7973,3582340438540696845
control,64,4,27,10666,213,1,0,440,0,0,130,0,0,0,57,23,21,1449.0385,14517.7246,5864.5259,7636.0703,0.8145,18333798567264462911
control,64,5,27,13333,440,1,0,440,0,0,238,0,0,0,108,19,10,734.9279,21443.4102,11642.8359,9497.2578,0.7428,7850234356952208428
control,64,6,27,16000,205,1,0,440,202,0,449,0,0,202,413,11,1,73.375,26378.084,17032.4531,9704.6357,0.4796,15543459085696513413
control,64,7,27,18666,0,1,0,440,336,0,521,0,0,134,206,0,0,0,26614.8691,17270.4063,9776.623,,9906171731480162918
control,64,8,27,21333,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,2132472773869647711
control,64,9,27,24000,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,6004375940115312872
control,64,10,27,26666,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,16880759637268823206
control,64,11,27,29333,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,11417041113591854239
control,64,12,27,32000,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,5396603515785916968
control,64,13,27,34666,0,1,0,440,336,0,521,0,0,0,0,0,0,0,26614.8691,17270.4063,9776.623,,5473292648284742630
